year,country1,country2,n_speeches,freq1,freq2,score
1995,FRA,PAK,1,2,2,2.0
1995,FRA,ISR,1,2,2,2.0
1995,ESP,MAR,1,2,2,2.0
1995,FRA,IND,1,2,2,2.0
1995,FRA,HUN,1,2,2,2.0
1995,ESP,ZMB,1,2,2,2.0
1995,ESP,ZAF,1,2,2,2.0
1995,ESP,USA,1,2,2,2.0
1995,ESP,TZA,1,2,2,2.0
1995,ESP,SWE,1,2,2,2.0
1995,ESP,SVN,1,2,2,2.0
1995,ESP,PRT,1,2,2,2.0
1995,ESP,NAM,1,2,2,2.0
1995,DZA,IRQ,1,2,2,2.0
1995,DZA,HUN,1,2,2,2.0
1995,DZA,FRA,1,2,2,2.0
1995,CHN,HUN,1,2,2,2.0
1995,COL,LVA,1,2,2,2.0
1995,COL,LKA,1,2,2,2.0
1995,COL,IRL,1,2,2,2.0
1995,COL,IND,1,2,2,2.0
1995,COL,HUN,1,2,2,2.0
1995,COL,EGY,1,2,2,2.0
1995,CHN,ROU,1,2,2,2.0
1995,CHN,PAK,1,2,2,2.0
1995,CHN,MYS,1,2,2,2.0
1995,CHN,IND,1,2,2,2.0
1995,CHN,FRA,1,2,2,2.0
1995,DJI,QAT,1,2,2,2.0
1995,CHN,EGY,1,2,2,2.0
1995,CHN,DZA,1,2,2,2.0
1995,CAN,SLE,1,2,2,2.0
1995,CAN,SDN,1,2,2,2.0
1995,CAN,ROU,1,2,2,2.0
1995,CAN,QAT,1,2,2,2.0
1995,CAN,PRT,1,2,2,2.0
1995,CAN,POL,1,2,2,2.0
1995,CAN,NLD,1,2,2,2.0
1995,CAN,LVA,1,2,2,2.0
1995,COL,MYS,1,2,2,2.0
1995,COL,NLD,1,2,2,2.0
1995,COL,NOR,1,2,2,2.0
1995,COL,NZL,1,2,2,2.0
1995,DJI,LBN,1,2,2,2.0
1995,DJI,KWT,1,2,2,2.0
1995,DJI,IRQ,1,2,2,2.0
1995,CUB,ZWE,1,2,2,2.0
1995,CUB,SDN,1,2,2,2.0
1995,CUB,QAT,1,2,2,2.0
1995,CUB,LUX,1,2,2,2.0
1995,CUB,LBN,1,2,2,2.0
1995,CUB,KWT,1,2,2,2.0
1995,CUB,JOR,1,2,2,2.0
1995,CUB,ISR,1,2,2,2.0
1995,CUB,IRQ,1,2,2,2.0
1995,CUB,IND,1,2,2,2.0
1995,CUB,DJI,1,2,2,2.0
1995,COL,UKR,1,2,2,2.0
1995,COL,TUR,1,2,2,2.0
1995,COL,SVN,1,2,2,2.0
1995,COL,SLE,1,2,2,2.0
1995,COL,ROU,1,2,2,2.0
1995,COL,POL,1,2,2,2.0
1995,COL,PAK,1,2,2,2.0
1996,ARG,IRL,1,2,2,2.0
1996,ARG,MRT,1,2,2,2.0
1996,ARG,NIC,1,2,2,2.0
1996,KOR,USA,1,2,2,2.0
1996,MLI,PRT,1,2,2,2.0
1996,MLI,NIC,1,2,2,2.0
1996,MLI,MYS,1,2,2,2.0
1996,MAR,YEM,1,2,2,2.0
1996,MAR,RWA,1,2,2,2.0
1996,LBN,YEM,1,2,2,2.0
1996,LBN,TCD,1,2,2,2.0
1996,LAO,VNM,1,2,2,2.0
1996,KWT,YEM,1,2,2,2.0
1996,KOR,UZB,1,2,2,2.0
1996,KOR,TUR,1,2,2,2.0
1996,MLI,ZMB,1,2,2,2.0
1996,KOR,TKM,1,2,2,2.0
1996,KOR,TJK,1,2,2,2.0
1996,KOR,RUS,1,2,2,2.0
1996,KOR,PAK,1,2,2,2.0
1996,KEN,TUN,1,2,2,2.0
1996,KEN,RWA,1,2,2,2.0
1996,KEN,PAK,1,2,2,2.0
1996,KEN,MAR,1,2,2,2.0
1996,JPN,YEM,1,2,2,2.0
1996,JPN,USA,1,2,2,2.0
1996,MLI,TUN,1,2,2,2.0
1996,MLI,ZWE,1,2,2,2.0
1996,JPN,TJK,1,2,2,2.0
1996,NOR,PAN,1,2,2,2.0
1996,NZL,ZAF,1,2,2,2.0
1996,NZL,UKR,1,2,2,2.0
1996,NZL,TUN,1,2,2,2.0
1996,NZL,PRT,1,2,2,2.0
1996,NZL,PAN,1,2,2,2.0
1996,NZL,PAK,1,2,2,2.0
1996,NOR,ZWE,1,2,2,2.0
1996,NOR,ZMB,1,2,2,2.0
1996,NOR,ZAF,1,2,2,2.0
1996,NOR,YEM,1,2,2,2.0
1996,NIC,UKR,1,2,2,2.0
1996,MYS,NZL,1,2,2,2.0
1996,NIC,PAN,1,2,2,2.0
1996,NIC,PAK,1,2,2,2.0
1996,NIC,NZL,1,2,2,2.0
1996,NIC,NOR,1,2,2,2.0
1996,NAM,ZWE,1,2,2,2.0
1996,NAM,ZMB,1,2,2,2.0
1996,NAM,ZAF,1,2,2,2.0
1996,NAM,TZA,1,2,2,2.0
1996,MYS,YEM,1,2,2,2.0
1996,MYS,PAN,1,2,2,2.0
1996,JPN,UKR,1,2,2,2.0
1996,JPN,RUS,1,2,2,2.0
1996,IND,MAR,1,2,2,2.0
1996,IND,YEM,1,2,2,2.0
1996,IRL,SAU,1,2,2,2.0
1996,IRL,RUS,1,2,2,2.0
1996,IRL,PAN,1,2,2,2.0
1996,IRL,NZL,1,2,2,2.0
1996,IRL,MLI,1,2,2,2.0
1996,IRL,MAR,1,2,2,2.0
1996,IRL,LBN,1,2,2,2.0
1996,IRL,KWT,1,2,2,2.0
1996,IRL,KOR,1,2,2,2.0
1996,IRL,ITA,1,2,2,2.0
1996,IND,USA,1,2,2,2.0
1996,IRL,USA,1,2,2,2.0
1996,IND,UKR,1,2,2,2.0
1996,IND,TJK,1,2,2,2.0
1996,IND,SDN,1,2,2,2.0
1996,IND,SAU,1,2,2,2.0
1996,IND,RWA,1,2,2,2.0
1996,IND,RUS,1,2,2,2.0
1996,IND,PAN,1,2,2,2.0
1996,IND,OMN,1,2,2,2.0
1996,IND,NZL,1,2,2,2.0
1996,IND,NOR,1,2,2,2.0
1996,IRL,TJK,1,2,2,2.0
1996,ISR,JOR,1,2,2,2.0
1996,JPN,PAN,1,2,2,2.0
1996,JOR,KWT,1,2,2,2.0
1996,JPN,NZL,1,2,2,2.0
1996,JPN,NIC,1,2,2,2.0
1996,JPN,KOR,1,2,2,2.0
1996,JOR,YEM,1,2,2,2.0
1996,JOR,TUR,1,2,2,2.0
1996,JOR,SAU,1,2,2,2.0
1996,JOR,RWA,1,2,2,2.0
1996,JOR,NOR,1,2,2,2.0
1996,JOR,MYS,1,2,2,2.0
1996,JOR,LBN,1,2,2,2.0
1996,JOR,KEN,1,2,2,2.0
1996,ISR,YEM,1,2,2,2.0
1996,JOR,JPN,1,2,2,2.0
1996,ITA,UZB,1,2,2,2.0
1996,ITA,USA,1,2,2,2.0
1996,ITA,TUR,1,2,2,2.0
1996,ITA,TKM,1,2,2,2.0
1996,ITA,TJK,1,2,2,2.0
1996,ITA,RUS,1,2,2,2.0
1996,ITA,PAK,1,2,2,2.0
1996,ITA,KOR,1,2,2,2.0
1996,ITA,JPN,1,2,2,2.0
1996,NZL,ZMB,1,2,2,2.0
1996,NZL,ZWE,1,2,2,2.0
1996,OMN,SAU,1,2,2,2.0
1997,ARM,RWA,1,2,2,2.0
1997,BDI,IRQ,1,2,2,2.0
1997,BDI,IND,1,2,2,2.0
1997,BDI,DEU,1,2,2,2.0
1997,BDI,CUB,1,2,2,2.0
1997,BDI,CAN,1,2,2,2.0
1997,BDI,BRA,1,2,2,2.0
1997,BDI,BIH,1,2,2,2.0
1997,ARM,ZWE,1,2,2,2.0
1997,ARM,UKR,1,2,2,2.0
1997,ARM,SVN,1,2,2,2.0
1997,ARM,PAK,1,2,2,2.0
1997,BDI,MYS,1,2,2,2.0
1997,ARM,NOR,1,2,2,2.0
1997,ARM,NLD,1,2,2,2.0
1997,ARM,MYS,1,2,2,2.0
1997,ARM,ITA,1,2,2,2.0
1997,ARM,IRQ,1,2,2,2.0
1997,ARM,IND,1,2,2,2.0
1997,ARM,DEU,1,2,2,2.0
1997,ARM,CUB,1,2,2,2.0
1997,ARM,CAN,1,2,2,2.0
1997,ARM,BRA,1,2,2,2.0
1997,BDI,ITA,1,2,2,2.0
1997,BDI,NLD,1,2,2,2.0
1996,OMN,SDN,1,2,2,2.0
1997,BIH,NLD,1,2,2,2.0
1997,BRA,SVN,1,2,2,2.0
1997,BRA,RWA,1,2,2,2.0
1997,BRA,PHL,1,2,2,2.0
1997,BRA,ITA,1,2,2,2.0
1997,BRA,IRQ,1,2,2,2.0
1997,BRA,IND,1,2,2,2.0
1997,BRA,DEU,1,2,2,2.0
1997,BIH,ZWE,1,2,2,2.0
1997,BIH,SWE,1,2,2,2.0
1997,BIH,RUS,1,2,2,2.0
1997,BIH,JPN,1,2,2,2.0
1997,BDI,NOR,1,2,2,2.0
1997,BIH,IRQ,1,2,2,2.0
1997,BIH,IND,1,2,2,2.0
1997,BIH,FRA,1,2,2,2.0
1997,BIH,CUB,1,2,2,2.0
1997,BIH,BRA,1,2,2,2.0
1997,BDI,ZWE,1,2,2,2.0
1997,BDI,UKR,1,2,2,2.0
1997,BDI,SVN,1,2,2,2.0
1997,BDI,RWA,1,2,2,2.0
1997,BDI,PAK,1,2,2,2.0
1997,ARM,BIH,1,2,2,2.0
1997,ARM,BDI,1,2,2,2.0
1997,ARG,UKR,1,2,2,2.0
1996,RUS,TUR,1,2,2,2.0
1996,TUN,YEM,1,2,2,2.0
1996,TUN,TZA,1,2,2,2.0
1996,TKM,USA,1,2,2,2.0
1996,TJK,UZB,1,2,2,2.0
1996,TJK,USA,1,2,2,2.0
1996,TJK,TUR,1,2,2,2.0
1996,TJK,TKM,1,2,2,2.0
1996,SDN,YEM,1,2,2,2.0
1996,SAU,SDN,1,2,2,2.0
1996,RUS,USA,1,2,2,2.0
1996,RUS,TKM,1,2,2,2.0
1997,ARG,TUN,1,2,2,2.0
1996,RUS,TJK,1,2,2,2.0
1996,PAN,UKR,1,2,2,2.0
1996,PAK,YEM,1,2,2,2.0
1996,PAK,UZB,1,2,2,2.0
1996,PAK,UKR,1,2,2,2.0
1996,PAK,TJK,1,2,2,2.0
1996,PAK,RWA,1,2,2,2.0
1996,PAK,RUS,1,2,2,2.0
1996,PAK,PAN,1,2,2,2.0
1996,OMN,YEM,1,2,2,2.0
1996,TUR,UKR,1,2,2,2.0
1996,TUR,USA,1,2,2,2.0
1996,TUR,YEM,1,2,2,2.0
1996,TZA,ZMB,1,2,2,2.0
1997,ARG,SVN,1,2,2,2.0
1997,ARG,SUR,1,2,2,2.0
1997,ARG,RWA,1,2,2,2.0
1997,ARG,PHL,1,2,2,2.0
1997,ARG,IRQ,1,2,2,2.0
1997,ARG,IND,1,2,2,2.0
1997,ARG,DEU,1,2,2,2.0
1997,ARG,BRB,1,2,2,2.0
1997,ARG,BIH,1,2,2,2.0
1997,ARG,BDI,1,2,2,2.0
1997,ARG,ARM,1,2,2,2.0
1997,ARE,TUN,1,2,2,2.0
1997,ARE,PHL,1,2,2,2.0
1997,ARE,NLD,1,2,2,2.0
1997,AGO,QAT,1,2,2,2.0
1997,AGO,PER,1,2,2,2.0
1997,AGO,NLD,1,2,2,2.0
1997,AFG,TUN,1,2,2,2.0
1997,AFG,PHL,1,2,2,2.0
1996,USA,UZB,1,2,2,2.0
1996,UGA,ZWE,1,2,2,2.0
1996,IND,MLI,1,2,2,2.0
1996,IND,KOR,1,2,2,2.0
1996,ARG,NOR,1,2,2,2.0
1996,CHE,NIC,1,2,2,2.0
1996,COL,VNM,1,2,2,2.0
1996,COL,LAO,1,2,2,2.0
1996,COG,TUN,1,2,2,2.0
1996,CMR,HND,1,2,2,2.0
1996,CMR,GAB,1,2,2,2.0
1996,CHE,UKR,1,2,2,2.0
1996,CHE,PAN,1,2,2,2.0
1996,CHE,PAK,1,2,2,2.0
1996,CHE,NZL,1,2,2,2.0
1996,CHE,NOR,1,2,2,2.0
1996,CHE,MYS,1,2,2,2.0
1996,CRI,MLI,1,2,2,2.0
1996,CHE,JPN,1,2,2,2.0
1996,CHE,IRL,1,2,2,2.0
1996,CHE,IND,1,2,2,2.0
1996,CHE,HUN,1,2,2,2.0
1996,CHE,HRV,1,2,2,2.0
1996,CAN,USA,1,2,2,2.0
1996,CAN,TUN,1,2,2,2.0
1996,CAN,SAU,1,2,2,2.0
1996,CAN,PAN,1,2,2,2.0
1996,CAN,NZL,1,2,2,2.0
1996,CRI,CUB,1,2,2,2.0
1996,CRI,MRT,1,2,2,2.0
1996,CAN,MAR,1,2,2,2.0
1996,CZE,GIN,1,2,2,2.0
1996,DEU,ITA,1,2,2,2.0
1996,DEU,IND,1,2,2,2.0
1996,DEU,FRA,1,2,2,2.0
1996,CZE,UKR,1,2,2,2.0
1996,CZE,TUR,1,2,2,2.0
1996,CZE,TUN,1,2,2,2.0
1996,CZE,NOR,1,2,2,2.0
1996,CZE,MYS,1,2,2,2.0
1996,CZE,IRL,1,2,2,2.0
1996,CZE,GMB,1,2,2,2.0
1996,CZE,GHA,1,2,2,2.0
1996,CUB,IRL,1,2,2,2.0
1996,CZE,ETH,1,2,2,2.0
1996,CUB,ZWE,1,2,2,2.0
1996,CUB,ZMB,1,2,2,2.0
1996,CUB,SDN,1,2,2,2.0
1996,CUB,PRT,1,2,2,2.0
1996,CUB,OMN,1,2,2,2.0
1996,CUB,NOR,1,2,2,2.0
1996,CUB,NIC,1,2,2,2.0
1996,CUB,JPN,1,2,2,2.0
1996,CUB,JOR,1,2,2,2.0
1996,CAN,NIC,1,2,2,2.0
1996,CAN,LBN,1,2,2,2.0
1996,IND,KEN,1,2,2,2.0
1996,AUS,NOR,1,2,2,2.0
1996,BDI,ETH,1,2,2,2.0
1996,BDI,CUB,1,2,2,2.0
1996,AUS,YEM,1,2,2,2.0
1996,AUS,UKR,1,2,2,2.0
1996,AUS,SDN,1,2,2,2.0
1996,AUS,SAU,1,2,2,2.0
1996,AUS,PAN,1,2,2,2.0
1996,AUS,PAK,1,2,2,2.0
1996,AUS,OMN,1,2,2,2.0
1996,AUS,NZL,1,2,2,2.0
1996,AUS,NIC,1,2,2,2.0
1996,BDI,MLI,1,2,2,2.0
1996,AUS,MYS,1,2,2,2.0
1996,AUS,HUN,1,2,2,2.0
1996,AUS,HRV,1,2,2,2.0
1996,AUS,ETH,1,2,2,2.0
1996,AUS,CUB,1,2,2,2.0
1996,AUS,CHE,1,2,2,2.0
1996,AUS,BIH,1,2,2,2.0
1996,ARG,UKR,1,2,2,2.0
1996,ARG,PAN,1,2,2,2.0
1996,ARG,NZL,1,2,2,2.0
1996,BDI,ITA,1,2,2,2.0
1996,BEL,ETH,1,2,2,2.0
1996,CAN,KWT,1,2,2,2.0
1996,BRA,NZL,1,2,2,2.0
1996,CAN,IND,1,2,2,2.0
1996,CAN,HUN,1,2,2,2.0
1996,CAN,HRV,1,2,2,2.0
1996,CAN,GIN,1,2,2,2.0
1996,CAN,ETH,1,2,2,2.0
1996,CAN,EGY,1,2,2,2.0
1996,CAN,DZA,1,2,2,2.0
1996,CAN,DJI,1,2,2,2.0
1996,CAN,CZE,1,2,2,2.0
1996,CAN,CHE,1,2,2,2.0
1996,BRA,NOR,1,2,2,2.0
1996,BIH,CHE,1,2,2,2.0
1996,BRA,NAM,1,2,2,2.0
1996,BRA,MLI,1,2,2,2.0
1996,BRA,CUB,1,2,2,2.0
1996,BIH,PAN,1,2,2,2.0
1996,BIH,PAK,1,2,2,2.0
1996,BIH,NZL,1,2,2,2.0
1996,BIH,NIC,1,2,2,2.0
1996,BIH,JPN,1,2,2,2.0
1996,BIH,IND,1,2,2,2.0
1996,BIH,HUN,1,2,2,2.0
1996,DEU,JPN,1,2,2,2.0
1996,DEU,KOR,1,2,2,2.0
1996,DEU,PAK,1,2,2,2.0
1996,GEO,KHM,1,2,2,2.0
1996,GIN,PAK,1,2,2,2.0
1996,GIN,MAR,1,2,2,2.0
1996,GIN,KEN,1,2,2,2.0
1996,GIN,JOR,1,2,2,2.0
1996,GIN,IND,1,2,2,2.0
1996,GIN,GMB,1,2,2,2.0
1996,GHA,TUN,1,2,2,2.0
1996,GHA,GMB,1,2,2,2.0
1996,GHA,GIN,1,2,2,2.0
1996,GEO,MOZ,1,2,2,2.0
1996,GAB,HND,1,2,2,2.0
1996,GIN,TJK,1,2,2,2.0
1996,FRA,UZB,1,2,2,2.0
1996,FRA,TUR,1,2,2,2.0
1996,FRA,TKM,1,2,2,2.0
1996,FRA,TJK,1,2,2,2.0
1996,FRA,RUS,1,2,2,2.0
1996,FRA,PAK,1,2,2,2.0
1996,FRA,KOR,1,2,2,2.0
1996,FRA,JPN,1,2,2,2.0
1996,FRA,ITA,1,2,2,2.0
1996,FRA,IRL,1,2,2,2.0
1996,GIN,RUS,1,2,2,2.0
1996,GMB,TUN,1,2,2,2.0
1996,DEU,RUS,1,2,2,2.0
1996,HUN,IRL,1,2,2,2.0
1996,IND,JOR,1,2,2,2.0
1996,IND,ITA,1,2,2,2.0
1996,HUN,UKR,1,2,2,2.0
1996,HUN,PAN,1,2,2,2.0
1996,HUN,PAK,1,2,2,2.0
1996,HUN,NZL,1,2,2,2.0
1996,HUN,NOR,1,2,2,2.0
1996,HUN,NIC,1,2,2,2.0
1996,HUN,MYS,1,2,2,2.0
1996,HUN,JPN,1,2,2,2.0
1996,HUN,IND,1,2,2,2.0
1996,HRV,HUN,1,2,2,2.0
1996,HRV,UKR,1,2,2,2.0
1996,HRV,PAN,1,2,2,2.0
1996,HRV,PAK,1,2,2,2.0
1996,HRV,NZL,1,2,2,2.0
1996,HRV,NOR,1,2,2,2.0
1996,HRV,NIC,1,2,2,2.0
1996,HRV,MYS,1,2,2,2.0
1996,HRV,JPN,1,2,2,2.0
1996,HRV,IRL,1,2,2,2.0
1996,HRV,IND,1,2,2,2.0
1996,FRA,IND,1,2,2,2.0
1996,ETH,ZAF,1,2,2,2.0
1996,ETH,TZA,1,2,2,2.0
1996,DJI,JPN,1,2,2,2.0
1996,DZA,ETH,1,2,2,2.0
1996,DZA,EGY,1,2,2,2.0
1996,DJI,TUR,1,2,2,2.0
1996,DJI,SAU,1,2,2,2.0
1996,DJI,RWA,1,2,2,2.0
1996,DJI,NOR,1,2,2,2.0
1996,DJI,MYS,1,2,2,2.0
1996,DJI,LBN,1,2,2,2.0
1996,DJI,KWT,1,2,2,2.0
1996,DJI,KEN,1,2,2,2.0
1996,DJI,JOR,1,2,2,2.0
1996,ETH,RWA,1,2,2,2.0
1996,DJI,ISR,1,2,2,2.0
1996,DJI,IRL,1,2,2,2.0
1996,DJI,IND,1,2,2,2.0
1996,DJI,GIN,1,2,2,2.0
1996,DJI,EGY,1,2,2,2.0
1996,DEU,UZB,1,2,2,2.0
1996,DEU,USA,1,2,2,2.0
1996,DEU,TUR,1,2,2,2.0
1996,DEU,TKM,1,2,2,2.0
1996,DEU,TJK,1,2,2,2.0
1996,DZA,GIN,1,2,2,2.0
1996,DZA,KEN,1,2,2,2.0
1996,DZA,MLI,1,2,2,2.0
1996,DZA,RWA,1,2,2,2.0
1996,ETH,MAR,1,2,2,2.0
1996,ETH,KEN,1,2,2,2.0
1996,ETH,JPN,1,2,2,2.0
1996,ETH,JOR,1,2,2,2.0
1996,ETH,IRL,1,2,2,2.0
1996,ETH,IND,1,2,2,2.0
1996,ETH,GMB,1,2,2,2.0
1996,ETH,GHA,1,2,2,2.0
1996,EGY,TUR,1,2,2,2.0
1996,EGY,SAU,1,2,2,2.0
1996,EGY,PAK,1,2,2,2.0
1996,EGY,NOR,1,2,2,2.0
1996,EGY,MYS,1,2,2,2.0
1996,EGY,MAR,1,2,2,2.0
1996,EGY,KWT,1,2,2,2.0
1996,EGY,JPN,1,2,2,2.0
1996,EGY,ISR,1,2,2,2.0
1996,EGY,IRL,1,2,2,2.0
1996,DZA,ZAF,1,2,2,2.0
1996,DZA,YEM,1,2,2,2.0
1996,DZA,TZA,1,2,2,2.0
1999,AZE,PAK,1,2,2,2.0
1999,AZE,SLV,1,2,2,2.0
1999,AZE,UKR,1,2,2,2.0
2000,MAR,SDN,1,2,2,2.0
2000,MOZ,NOR,1,2,2,2.0
2000,MLI,UKR,1,2,2,2.0
2000,MLI,TUN,1,2,2,2.0
2000,MLI,PSE,1,2,2,2.0
2000,MLI,MYS,1,2,2,2.0
2000,MKD,SWE,1,2,2,2.0
2000,MKD,NZL,1,2,2,2.0
2000,MAR,ZMB,1,2,2,2.0
2000,MAR,ZAF,1,2,2,2.0
2000,MAR,VNM,1,2,2,2.0
2000,MAR,RWA,1,2,2,2.0
2000,MOZ,TZA,1,2,2,2.0
2000,MAR,OMN,1,2,2,2.0
2000,LBR,SOM,1,2,2,2.0
2000,LBN,VNM,1,2,2,2.0
2000,LBN,SDN,1,2,2,2.0
2000,LBN,OMN,1,2,2,2.0
2000,LBN,MAR,1,2,2,2.0
2000,KWT,YEM,1,2,2,2.0
2000,KWT,TUR,1,2,2,2.0
2000,KWT,SAU,1,2,2,2.0
2000,KWT,QAT,1,2,2,2.0
2000,MOZ,PRT,1,2,2,2.0
2000,MYS,PAK,1,2,2,2.0
2000,KWT,MYS,1,2,2,2.0
2000,NOR,SVK,1,2,2,2.0
2000,OMN,VNM,1,2,2,2.0
2000,OMN,SDN,1,2,2,2.0
2000,NZL,ZMB,1,2,2,2.0
2000,NZL,UGA,1,2,2,2.0
2000,NZL,TUR,1,2,2,2.0
2000,NZL,SWE,1,2,2,2.0
2000,NZL,SVN,1,2,2,2.0
2000,NZL,SDN,1,2,2,2.0
2000,NPL,NZL,1,2,2,2.0
2000,NOR,THA,1,2,2,2.0
2000,NOR,RWA,1,2,2,2.0
2000,MYS,QAT,1,2,2,2.0
2000,NOR,PHL,1,2,2,2.0
2000,NLD,USA,1,2,2,2.0
2000,NLD,RUS,1,2,2,2.0
2000,NGA,ZAF,1,2,2,2.0
2000,NAM,USA,1,2,2,2.0
2000,MYS,YEM,1,2,2,2.0
2000,MYS,UKR,1,2,2,2.0
2000,MYS,TUR,1,2,2,2.0
2000,MYS,TUN,1,2,2,2.0
2000,MYS,SAU,1,2,2,2.0
2000,KWT,PAK,1,2,2,2.0
2000,KEN,ZAF,1,2,2,2.0
2000,PAK,QAT,1,2,2,2.0
2000,ISR,UGA,1,2,2,2.0
2000,ITA,THA,1,2,2,2.0
2000,ITA,SWE,1,2,2,2.0
2000,ITA,SVK,1,2,2,2.0
2000,ITA,SGP,1,2,2,2.0
2000,ITA,PHL,1,2,2,2.0
2000,ITA,NGA,1,2,2,2.0
2000,ITA,MKD,1,2,2,2.0
2000,ITA,JPN,1,2,2,2.0
2000,ISR,ZWE,1,2,2,2.0
2000,ISR,YEM,1,2,2,2.0
2000,ISR,TZA,1,2,2,2.0
2000,ITA,ZMB,1,2,2,2.0
2000,ISR,TUR,1,2,2,2.0
2000,ISR,SGP,1,2,2,2.0
2000,ISR,SDN,1,2,2,2.0
2000,ISR,SAU,1,2,2,2.0
2000,ISR,RWA,1,2,2,2.0
2000,ISR,QAT,1,2,2,2.0
2000,ISR,NZL,1,2,2,2.0
2000,ISR,NOR,1,2,2,2.0
2000,ISR,MYS,1,2,2,2.0
2000,ISR,MOZ,1,2,2,2.0
2000,ITA,UGA,1,2,2,2.0
2000,ITA,ZWE,1,2,2,2.0
2000,KEN,TZA,1,2,2,2.0
2000,JPN,KEN,1,2,2,2.0
2000,KEN,RWA,1,2,2,2.0
2000,KEN,NZL,1,2,2,2.0
2000,KAZ,PRT,1,2,2,2.0
2000,KAZ,PAK,1,2,2,2.0
2000,JPN,VNM,1,2,2,2.0
2000,JPN,RWA,1,2,2,2.0
2000,JPN,OMN,1,2,2,2.0
2000,JPN,MOZ,1,2,2,2.0
2000,JPN,MAR,1,2,2,2.0
2000,JPN,LBN,1,2,2,2.0
2000,JPN,KAZ,1,2,2,2.0
2000,JAM,MLI,1,2,2,2.0
2000,JOR,PRT,1,2,2,2.0
2000,JOR,PAK,1,2,2,2.0
2000,JOR,NOR,1,2,2,2.0
2000,JOR,JPN,1,2,2,2.0
2000,JAM,UKR,1,2,2,2.0
2000,JAM,TUN,1,2,2,2.0
2000,JAM,RUS,1,2,2,2.0
2000,JAM,PSE,1,2,2,2.0
2000,JAM,NLD,1,2,2,2.0
2000,JAM,MYS,1,2,2,2.0
2000,PAK,PHL,1,2,2,2.0
2000,PAK,SAU,1,2,2,2.0
1999,AZE,ZMB,1,2,2,2.0
2001,ARG,PHL,1,2,2,2.0
2001,AUS,KAZ,1,2,2,2.0
2001,AUS,GHA,1,2,2,2.0
2001,AUS,ESP,1,2,2,2.0
2001,AUS,DZA,1,2,2,2.0
2001,AUS,CRI,1,2,2,2.0
2001,AUS,CHE,1,2,2,2.0
2001,ARG,ZWE,1,2,2,2.0
2001,ARG,YEM,1,2,2,2.0
2001,ARG,SDN,1,2,2,2.0
2001,ARG,PRT,1,2,2,2.0
2001,ARG,NLD,1,2,2,2.0
2001,AUS,NAM,1,2,2,2.0
2001,ARG,KAZ,1,2,2,2.0
2001,ARG,ITA,1,2,2,2.0
2001,ARG,GTM,1,2,2,2.0
2001,ARG,GHA,1,2,2,2.0
2001,ARG,DEU,1,2,2,2.0
2001,ARG,CHL,1,2,2,2.0
2001,ARG,CHE,1,2,2,2.0
2001,ARE,SLE,1,2,2,2.0
2001,ARE,MEX,1,2,2,2.0
2001,ARE,IND,1,2,2,2.0
2001,AUS,KHM,1,2,2,2.0
2001,AUS,PNG,1,2,2,2.0
2001,ARE,CAN,1,2,2,2.0
2001,BEL,BGR,1,2,2,2.0
2001,BEL,KAZ,1,2,2,2.0
2001,BEL,ITA,1,2,2,2.0
2001,BEL,GMB,1,2,2,2.0
2001,BEL,GHA,1,2,2,2.0
2001,BEL,FJI,1,2,2,2.0
2001,BEL,ETH,1,2,2,2.0
2001,BEL,DEU,1,2,2,2.0
2001,BEL,CUB,1,2,2,2.0
2001,BEL,CRI,1,2,2,2.0
2001,BEL,BLR,1,2,2,2.0
2001,BDI,SGP,1,2,2,2.0
2001,AUS,POL,1,2,2,2.0
2001,BDI,KEN,1,2,2,2.0
2001,BDI,ERI,1,2,2,2.0
2001,BDI,EGY,1,2,2,2.0
2001,BDI,BEL,1,2,2,2.0
2001,AUS,ZMB,1,2,2,2.0
2001,AUS,TUR,1,2,2,2.0
2001,AUS,THA,1,2,2,2.0
2001,AUS,SDN,1,2,2,2.0
2001,AUS,SAU,1,2,2,2.0
2001,AUS,ROU,1,2,2,2.0
2001,ARE,CHE,1,2,2,2.0
2001,ARE,AUS,1,2,2,2.0
2000,PAK,SDN,1,2,2,2.0
2000,PRT,SDN,1,2,2,2.0
2000,SAU,TUR,1,2,2,2.0
2000,QAT,YEM,1,2,2,2.0
2000,QAT,TUR,1,2,2,2.0
2000,QAT,SAU,1,2,2,2.0
2000,PSE,UKR,1,2,2,2.0
2000,PSE,TUN,1,2,2,2.0
2000,PRT,YEM,1,2,2,2.0
2000,PRT,THA,1,2,2,2.0
2000,PRT,SWE,1,2,2,2.0
2000,PRT,SVK,1,2,2,2.0
2000,PHL,ZAF,1,2,2,2.0
2000,SDN,SGP,1,2,2,2.0
2000,PHL,THA,1,2,2,2.0
2000,PHL,SVK,1,2,2,2.0
2000,PHL,SGP,1,2,2,2.0
2000,PHL,PRT,1,2,2,2.0
2000,PAK,ZMB,1,2,2,2.0
2000,PAK,YEM,1,2,2,2.0
2000,PAK,UGA,1,2,2,2.0
2000,PAK,THA,1,2,2,2.0
2000,PAK,SWE,1,2,2,2.0
2000,PAK,SVK,1,2,2,2.0
2000,SAU,YEM,1,2,2,2.0
2000,SDN,TZA,1,2,2,2.0
2001,ARE,ARG,1,2,2,2.0
2000,TUR,YEM,1,2,2,2.0
2001,ALB,TUR,1,2,2,2.0
2001,ALB,SVN,1,2,2,2.0
