year,speaker_country,country1,country2,n_speeches,freq1,freq2,score
2002,GBR,JPN,PSE,1,2,4,2.6666666666666665
2002,SGP,PAK,PSE,1,2,4,2.6666666666666665
2002,GBR,EGY,PSE,1,2,4,2.6666666666666665
2002,GBR,MYS,PSE,1,2,4,2.6666666666666665
2007,ISR,IDN,IRN,1,2,4,2.6666666666666665
2009,MAR,EGY,ISR,1,2,4,2.6666666666666665
2000,NLD,ISR,PSE,1,2,4,2.6666666666666665
2002,SGP,MYS,PSE,1,2,4,2.6666666666666665
2016,CHN,IRQ,PSE,1,2,4,2.6666666666666665
2002,SGP,PSE,ZAF,1,4,2,2.6666666666666665
1999,GAB,BLR,TUR,1,2,4,2.6666666666666665
2015,SRB,ALB,ISR,1,2,4,2.6666666666666665
2002,GBR,IRQ,PSE,1,2,4,2.6666666666666665
2015,SDN,USA,ZAF,1,4,2,2.6666666666666665
2008,ZAF,BEL,RWA,1,2,4,2.6666666666666665
2015,SAU,IRQ,PSE,1,2,4,2.6666666666666665
2002,GBR,IND,PSE,1,2,4,2.6666666666666665
2000,NLD,MYS,NAM,1,2,4,2.6666666666666665
2018,RUS,IRQ,UKR,1,2,4,2.6666666666666665
2014,RWA,ARG,COG,1,4,2,2.6666666666666665
2002,GBR,IDN,PSE,1,2,4,2.6666666666666665
2008,VNM,TZA,ZWE,1,2,4,2.6666666666666665
2008,VNM,SLE,ZWE,1,2,4,2.6666666666666665
2008,VNM,NZL,ZWE,1,2,4,2.6666666666666665
2008,VNM,NLD,ZWE,1,2,4,2.6666666666666665
1999,CHN,ALB,BLR,1,2,4,2.6666666666666665
2008,USA,COG,FIN,1,4,2,2.6666666666666665
2009,FRA,ERI,SOM,1,2,4,2.6666666666666665
2012,UGA,BDI,DJI,1,4,2,2.6666666666666665
2019,POL,SDN,UGA,1,4,2,2.6666666666666665
2012,DEU,IRN,USA,1,4,2,2.6666666666666665
1998,FRA,DEU,GEO,1,2,4,2.6666666666666665
2006,RWA,COG,KEN,1,4,2,2.6666666666666665
2016,AGO,ISR,YEM,1,4,2,2.6666666666666665
1997,CRI,BIH,UKR,1,4,2,2.6666666666666665
2016,AGO,ISR,JOR,1,4,2,2.6666666666666665
2016,NZL,IRN,ISR,1,4,2,2.6666666666666665
2008,BFA,PSE,SAU,1,2,4,2.6666666666666665
1999,SVN,COG,USA,1,2,4,2.6666666666666665
2019,RUS,COL,HTI,1,4,2,2.6666666666666665
2019,RUS,COL,NIC,1,4,2,2.6666666666666665
2017,USA,IRQ,UKR,1,2,4,2.6666666666666665
2006,COD,BDI,UGA,1,2,4,2.6666666666666665
2014,ARG,CAF,HTI,1,4,2,2.6666666666666665
2008,GNB,BFA,GIN,1,2,4,2.6666666666666665
2006,COD,GTM,UGA,1,2,4,2.6666666666666665
2017,USA,KOR,UKR,1,2,4,2.6666666666666665
2001,BRA,ISR,PSE,1,4,2,2.6666666666666665
2006,COD,TZA,UGA,1,2,4,2.6666666666666665
2001,CAN,AGO,COG,1,4,2,2.6666666666666665
2018,POL,RUS,YEM,1,2,4,2.6666666666666665
2001,MOZ,IDN,TLS,1,2,4,2.6666666666666665
2011,BRA,HTI,IND,1,4,2,2.6666666666666665
2018,POL,LBY,YEM,1,2,4,2.6666666666666665
2011,NIC,ISR,PSE,1,4,2,2.6666666666666665
2006,RUS,COG,UGA,1,4,2,2.6666666666666665
2018,POL,ISR,PSE,1,4,2,2.6666666666666665
2008,BFA,ISR,SAU,1,2,4,2.6666666666666665
2016,ISR,IRN,SAU,1,4,2,2.6666666666666665
2018,POL,IRN,YEM,1,2,4,2.6666666666666665
2016,ISR,IRN,MYS,1,4,2,2.6666666666666665
2017,URY,IRQ,LBN,1,4,2,2.6666666666666665
2017,ETH,GIN,SSD,1,4,2,2.6666666666666665
2019,POL,AFG,IRQ,1,2,4,2.6666666666666665
2017,URY,SYR,YEM,1,2,4,2.6666666666666665
2019,POL,EGY,LBN,1,2,4,2.6666666666666665
2001,BGD,IRQ,ITA,1,4,2,2.6666666666666665
2017,USA,BGD,COG,1,2,4,2.6666666666666665
2001,BGD,IRQ,NLD,1,4,2,2.6666666666666665
2019,POL,ETH,SDN,1,2,4,2.6666666666666665
2001,BGD,IRQ,NZL,1,4,2,2.6666666666666665
2016,IRQ,KWT,RUS,1,4,2,2.6666666666666665
2001,BGD,IRQ,SAU,1,4,2,2.6666666666666665
2017,USA,BLR,UKR,1,2,4,2.6666666666666665
2001,BGD,IRQ,TUR,1,4,2,2.6666666666666665
2001,BGD,IRQ,YEM,1,4,2,2.6666666666666665
2008,BEL,SLE,VNM,1,4,2,2.6666666666666665
2017,USA,COG,SOM,1,2,4,2.6666666666666665
2017,USA,COG,YEM,1,4,2,2.6666666666666665
2003,GIN,KWT,PHL,1,4,2,2.6666666666666665
2019,POL,ISR,LBN,1,2,4,2.6666666666666665
2019,POL,KEN,SYR,1,2,4,2.6666666666666665
2016,IRQ,SAU,TUR,1,2,4,2.6666666666666665
2016,AGO,EGY,IRQ,1,2,4,2.6666666666666665
2019,POL,LBY,USA,1,2,4,2.6666666666666665
2016,AGO,EGY,ISR,1,2,4,2.6666666666666665
2019,POL,LKA,SYR,1,2,4,2.6666666666666665
2003,FRA,ISR,USA,1,4,2,2.6666666666666665
2018,POL,IRQ,YEM,1,2,4,2.6666666666666665
2001,MLI,MYS,PSE,1,2,4,2.6666666666666665
1999,RWA,BDI,UGA,1,2,4,2.6666666666666665
2019,SAU,ISR,PSE,1,4,2,2.6666666666666665
2014,LUX,CAF,PAK,1,4,2,2.6666666666666665
2014,LUX,CAF,LTU,1,4,2,2.6666666666666665
2018,PER,AFG,KAZ,1,2,4,2.6666666666666665
2019,SYR,BEL,KWT,1,4,2,2.6666666666666665
2001,CHN,COG,NAM,1,4,2,2.6666666666666665
2001,CHN,COG,ZWE,1,4,2,2.6666666666666665
2018,NOR,PSE,USA,1,4,2,2.6666666666666665
2019,SYR,FRA,TUR,1,2,4,2.6666666666666665
2019,SYR,IRN,ISR,1,2,4,2.6666666666666665
2018,NOR,IRN,PSE,1,2,4,2.6666666666666665
2003,GBR,BGR,USA,1,2,4,2.6666666666666665
2019,SYR,ISR,LBY,1,4,2,2.6666666666666665
2019,SYR,ISR,QAT,1,4,2,2.6666666666666665
2019,SYR,ISR,SDN,1,4,2,2.6666666666666665
2019,SYR,ISR,YEM,1,4,2,2.6666666666666665
2019,SYR,KAZ,TUR,1,2,4,2.6666666666666665
2014,LUX,BFA,MLI,1,2,4,2.6666666666666665
2018,NOR,EGY,PSE,1,2,4,2.6666666666666665
2018,AFG,CHN,KAZ,1,2,4,2.6666666666666665
2018,AFG,CHN,PAK,1,2,4,2.6666666666666665
1995,FRA,DEU,HRV,1,2,4,2.6666666666666665
2018,AFG,KAZ,NLD,1,4,2,2.6666666666666665
2018,AFG,KAZ,TUR,1,4,2,2.6666666666666665
2018,AFG,NLD,PAK,1,2,4,2.6666666666666665
2019,URY,LBY,PSE,1,2,4,2.6666666666666665
2018,NLD,EGY,ISR,1,2,4,2.6666666666666665
2019,URY,PSE,YEM,1,4,2,2.6666666666666665
1998,GBR,POL,USA,1,4,2,2.6666666666666665
2018,PER,IRQ,KWT,1,4,2,2.6666666666666665
2019,RUS,IRN,SAU,1,4,2,2.6666666666666665
1998,GBR,POL,UKR,1,4,2,2.6666666666666665
2008,GBR,CIV,COG,1,2,4,2.6666666666666665
2019,RUS,IRQ,ISR,1,2,4,2.6666666666666665
2001,CHN,BEL,COG,1,2,4,2.6666666666666665
2018,POL,ERI,SOM,1,4,2,2.6666666666666665
2017,USA,UKR,ZAF,1,4,2,2.6666666666666665
2018,POL,DJI,ERI,1,2,4,2.6666666666666665
2006,COG,GIN,LBR,1,2,4,2.6666666666666665
2019,RUS,IRQ,TUR,1,2,4,2.6666666666666665
2019,RUS,IRQ,USA,1,2,4,2.6666666666666665
2001,MLI,EGY,MYS,1,4,2,2.6666666666666665
2006,COG,GIN,SLE,1,2,4,2.6666666666666665
2001,MLI,EGY,ISR,1,4,2,2.6666666666666665
2019,RUS,ISR,JOR,1,4,2,2.6666666666666665
2001,MLI,CUB,PSE,1,2,4,2.6666666666666665
2001,MLI,CUB,EGY,1,2,4,2.6666666666666665
2016,JPN,ECU,YEM,1,2,4,2.6666666666666665
2008,CHN,BDI,CAF,1,4,2,2.6666666666666665
2019,RUS,KWT,SAU,1,4,2,2.6666666666666665
2008,FRA,RWA,SDN,1,4,2,2.6666666666666665
2001,MLI,CAN,PSE,1,2,4,2.6666666666666665
2001,MLI,CAN,EGY,1,2,4,2.6666666666666665
2001,MLI,BRA,PSE,1,2,4,2.6666666666666665
2001,MLI,BRA,EGY,1,2,4,2.6666666666666665
2008,FRA,LBY,RWA,1,2,4,2.6666666666666665
2001,MLI,BEL,PSE,1,2,4,2.6666666666666665
2018,PER,KAZ,KWT,1,4,2,2.6666666666666665
1998,GBR,ITA,POL,1,2,4,2.6666666666666665
1999,RWA,COG,TZA,1,4,2,2.6666666666666665
1999,RWA,AGO,UGA,1,2,4,2.6666666666666665
2018,NLD,CAF,FRA,1,4,2,2.6666666666666665
2005,RUS,DZA,TUN,1,2,4,2.6666666666666665
2009,VNM,CAF,SDN,1,4,2,2.6666666666666665
2005,RUS,MEX,TUN,1,2,4,2.6666666666666665
2011,DEU,EGY,ISR,1,2,4,2.6666666666666665
2014,IRL,CAF,MLI,1,2,4,2.6666666666666665
2008,PAN,CRI,SDN,1,2,4,2.6666666666666665
2014,IRL,COG,MLI,1,2,4,2.6666666666666665
2005,RUS,NER,TUN,1,2,4,2.6666666666666665
2014,IRL,MLI,PAK,1,4,2,2.6666666666666665
2005,RUS,NLD,TUN,1,2,4,2.6666666666666665
2014,IRQ,KWT,SAU,1,4,2,2.6666666666666665
2014,ISR,AUS,IRN,1,2,4,2.6666666666666665
2008,PAK,LBN,PSE,1,2,4,2.6666666666666665
2005,RUS,SWE,TUN,1,2,4,2.6666666666666665
2014,ISR,IRN,PAK,1,4,2,2.6666666666666665
2005,RUS,TUN,TZA,1,4,2,2.6666666666666665
2005,SLE,GIN,LBR,1,4,2,2.6666666666666665
1997,CRI,BIH,NOR,1,4,2,2.6666666666666665
1997,CRI,DEU,HUN,1,4,2,2.6666666666666665
2001,UKR,AFG,ESH,1,4,2,2.6666666666666665
2001,UGA,COG,ZAF,1,2,4,2.6666666666666665
2016,GBR,CAF,NGA,1,4,2,2.6666666666666665
2012,GTM,SDN,SSD,1,4,2,2.6666666666666665
2001,TUN,UGA,ZMB,1,2,4,2.6666666666666665
2001,BGD,DEU,IRQ,1,2,4,2.6666666666666665
2001,TUN,NAM,ZMB,1,2,4,2.6666666666666665
2008,IRN,AFG,USA,1,4,2,2.6666666666666665
2008,IRN,AFG,IRQ,1,4,2,2.6666666666666665
2008,QAT,EGY,LBN,1,2,4,2.6666666666666665
1996,IDN,ITA,RWA,1,2,4,2.6666666666666665
2014,JPN,GIN,LBR,1,2,4,2.6666666666666665
2015,LTU,COG,KEN,1,2,4,2.6666666666666665
2014,FRA,SVK,UKR,1,2,4,2.6666666666666665
2008,RUS,LBN,PSE,1,4,2,2.6666666666666665
2014,GBR,AUS,IRN,1,2,4,2.6666666666666665
2001,UKR,ISR,USA,1,4,2,2.6666666666666665
2015,MYS,CAF,PSE,1,4,2,2.6666666666666665
2006,UGA,BDI,NOR,1,4,2,2.6666666666666665
2006,UGA,BDI,NLD,1,4,2,2.6666666666666665
2015,MYS,CAF,ISR,1,4,2,2.6666666666666665
2010,BRA,AFG,KAZ,1,2,4,2.6666666666666665
2007,USA,IRQ,JOR,1,4,2,2.6666666666666665
2015,MYS,CAF,FRA,1,2,4,2.6666666666666665
2017,ITA,LBY,MMR,1,4,2,2.6666666666666665
2012,LKA,ISR,PSE,1,4,2,2.6666666666666665
2012,LKA,EGY,ISR,1,2,4,2.6666666666666665
2017,ITA,LBY,SOM,1,4,2,2.6666666666666665
2011,NGA,CAF,UGA,1,4,2,2.6666666666666665
2015,MYS,AUS,NLD,1,2,4,2.6666666666666665
2012,JPN,EGY,ISR,1,2,4,2.6666666666666665
2019,PER,FRA,MLI,1,2,4,2.6666666666666665
2007,USA,ISR,PSE,1,4,2,2.6666666666666665
2005,ROU,SDN,ZWE,1,2,4,2.6666666666666665
2005,ROU,ZAF,ZWE,1,4,2,2.6666666666666665
2014,GBR,IRN,YEM,1,4,2,2.6666666666666665
2006,TZA,SDN,TCD,1,4,2,2.6666666666666665
2010,AUT,DJI,ERI,1,4,2,2.6666666666666665
2008,RUS,AFG,IRQ,1,2,4,2.6666666666666665
2012,IRN,FRA,PSE,1,2,4,2.6666666666666665
2005,USA,MNE,RWA,1,4,2,2.6666666666666665
2014,JPN,GIN,SLE,1,2,4,2.6666666666666665
1999,RUS,NZL,PRT,1,2,4,2.6666666666666665
1998,KEN,BIH,PRT,1,4,2,2.6666666666666665
1999,RUS,NOR,PRT,1,2,4,2.6666666666666665
2016,IRN,ISR,YEM,1,2,4,2.6666666666666665
1998,KEN,BIH,RUS,1,4,2,2.6666666666666665
2014,LUX,EGY,PSE,1,2,4,2.6666666666666665
1998,KEN,BIH,SWE,1,4,2,2.6666666666666665
1998,KEN,BIH,USA,1,4,2,2.6666666666666665
2012,EGY,CHE,PSE,1,2,4,2.6666666666666665
2003,FRA,CHE,COL,1,2,4,2.6666666666666665
2001,SGP,ESH,SLE,1,2,4,2.6666666666666665
2001,SGP,ERI,SLE,1,2,4,2.6666666666666665
2003,FRA,COG,LBR,1,4,2,2.6666666666666665
2003,FRA,COL,CRI,1,4,2,2.6666666666666665
2003,FRA,COL,ECU,1,4,2,2.6666666666666665
2003,FRA,COL,EGY,1,4,2,2.6666666666666665
2003,FRA,COL,ETH,1,4,2,2.6666666666666665
2003,FRA,COL,GRC,1,4,2,2.6666666666666665
2003,FRA,COL,IDN,1,4,2,2.6666666666666665
2003,FRA,COL,ISR,1,4,2,2.6666666666666665
2003,FRA,COL,JPN,1,4,2,2.6666666666666665
2003,FRA,COL,MCO,1,4,2,2.6666666666666665
2003,FRA,COL,MMR,1,4,2,2.6666666666666665
2003,FRA,COL,NAM,1,4,2,2.6666666666666665
2003,FRA,COL,PHL,1,4,2,2.6666666666666665
2003,FRA,COL,RWA,1,4,2,2.6666666666666665
2003,FRA,COL,SLE,1,4,2,2.6666666666666665
2003,FRA,COL,SVN,1,4,2,2.6666666666666665
2003,FRA,COL,UKR,1,4,2,2.6666666666666665
2003,FRA,CAN,COL,1,2,4,2.6666666666666665
2003,FRA,BDI,UGA,1,4,2,2.6666666666666665
2014,JPN,IDN,ISR,1,4,2,2.6666666666666665
1999,RUS,JPN,PRT,1,2,4,2.6666666666666665
2008,HRV,SWE,ZAF,1,2,4,2.6666666666666665
2016,GBR,ISR,PSE,1,4,2,2.6666666666666665
2015,LTU,DEU,MYS,1,2,4,2.6666666666666665
1996,KOR,GEO,RUS,1,4,2,2.6666666666666665
2006,ARG,AFG,YEM,1,2,4,2.6666666666666665
1997,CRI,BIH,PAK,1,4,2,2.6666666666666665
1996,JOR,ISR,LBN,1,4,2,2.6666666666666665
2001,SWE,MKD,SRB,1,4,2,2.6666666666666665
2001,BGD,ESP,IRQ,1,2,4,2.6666666666666665
2001,SGP,RWA,SLE,1,2,4,2.6666666666666665
2006,ARG,ISR,PSE,1,2,4,2.6666666666666665
2012,GBR,JOR,TUR,1,4,2,2.6666666666666665
2012,GBR,ISR,TUR,1,4,2,2.6666666666666665
2012,GBR,ISR,TUN,1,4,2,2.6666666666666665
2016,IRL,BDI,COG,1,2,4,2.6666666666666665
2012,GBR,IRQ,JOR,1,2,4,2.6666666666666665
2003,FRA,AUT,COL,1,2,4,2.6666666666666665
2016,IRN,IRQ,YEM,1,4,2,2.6666666666666665
1997,CRI,BIH,SVN,1,4,2,2.6666666666666665
1997,CRI,BIH,TUR,1,4,2,2.6666666666666665
2003,FRA,BDI,COL,1,2,4,2.6666666666666665
2006,BRA,GHA,GIN,1,2,4,2.6666666666666665
2001,SGP,JAM,SLE,1,2,4,2.6666666666666665
1998,JPN,USA,ZWE,1,4,2,2.6666666666666665
1999,RUS,IDN,PRT,1,2,4,2.6666666666666665
1998,KEN,BIH,FRA,1,4,2,2.6666666666666665
1998,KEN,BIH,JPN,1,4,2,2.6666666666666665
2018,AFG,PAK,TUR,1,4,2,2.6666666666666665
2016,SYR,IRQ,JOR,1,2,4,2.6666666666666665
2006,UGA,BDI,USA,1,4,2,2.6666666666666665
2016,VEN,ETH,YEM,1,2,4,2.6666666666666665
2006,NOR,COG,GTM,1,4,2,2.6666666666666665
1995,IDN,BDI,CAF,1,2,4,2.6666666666666665
2006,NOR,CIV,SLE,1,2,4,2.6666666666666665
2006,NOR,CIV,LBR,1,2,4,2.6666666666666665
1995,IDN,ISR,PSE,1,4,2,2.6666666666666665
2012,CIV,GIN,LBR,1,2,4,2.6666666666666665
1998,PRT,DEU,MYS,1,4,2,2.6666666666666665
2018,FRA,COG,KAZ,1,2,4,2.6666666666666665
1999,ZWE,COD,RWA,1,2,4,2.6666666666666665
1999,ZWE,DEU,RWA,1,2,4,2.6666666666666665
1996,ITA,BIH,UKR,1,4,2,2.6666666666666665
2018,FRA,AFG,COG,1,4,2,2.6666666666666665
1996,ITA,BIH,TUR,1,4,2,2.6666666666666665
1996,ITA,BIH,NOR,1,4,2,2.6666666666666665
2016,VEN,LBY,MLI,1,2,4,2.6666666666666665
1995,ITA,GHA,LBR,1,4,2,2.6666666666666665
1995,ITA,HRV,MKD,1,4,2,2.6666666666666665
1996,ITA,BIH,MYS,1,4,2,2.6666666666666665
2012,CHN,LBN,PSE,1,2,4,2.6666666666666665
2018,ETH,CAF,GNQ,1,4,2,2.6666666666666665
1995,JPN,ARG,KHM,1,4,2,2.6666666666666665
2011,RUS,CAF,SSD,1,4,2,2.6666666666666665
1996,ITA,BIH,IRL,1,4,2,2.6666666666666665
1998,PRT,AGO,SLE,1,4,2,2.6666666666666665
2015,LTU,KEN,TCD,1,4,2,2.6666666666666665
1996,ITA,BIH,CZE,1,4,2,2.6666666666666665
1996,ITA,BIH,CAN,1,4,2,2.6666666666666665
2012,CIV,LBR,SLE,1,4,2,2.6666666666666665
2018,FRA,IRN,LBY,1,2,4,2.6666666666666665
2006,LBY,GIN,SLE,1,2,4,2.6666666666666665
2006,GBR,NPL,TLS,1,2,4,2.6666666666666665
2006,FRA,IRN,PSE,1,2,4,2.6666666666666665
2006,PER,COG,SDN,1,4,2,2.6666666666666665
2016,USA,NGA,YEM,1,2,4,2.6666666666666665
2011,PRT,SSD,USA,1,4,2,2.6666666666666665
2000,CAN,BDI,COG,1,2,4,2.6666666666666665
2018,GBR,IRN,LBY,1,4,2,2.6666666666666665
1998,PRT,DEU,TUR,1,4,2,2.6666666666666665
2018,GBR,IRN,IRQ,1,4,2,2.6666666666666665
2018,GBR,GIN,GNB,1,4,2,2.6666666666666665
2006,FRA,LBN,PSE,1,2,4,2.6666666666666665
2006,FRA,MYS,PSE,1,2,4,2.6666666666666665
2006,FRA,PSE,SYR,1,4,2,2.6666666666666665
2006,GBR,BIH,MNE,1,2,4,2.6666666666666665
2008,CHN,CAF,GIN,1,2,4,2.6666666666666665
2008,CHN,ISR,LBY,1,4,2,2.6666666666666665
2006,GBR,CIV,SLE,1,2,4,2.6666666666666665
2016,VEN,ERI,ESH,1,4,2,2.6666666666666665
1995,HND,BIH,DEU,1,4,2,2.6666666666666665
2016,VEN,ERI,LBN,1,4,2,2.6666666666666665
1995,HND,CAN,HTI,1,4,2,2.6666666666666665
2016,VEN,ERI,LBY,1,4,2,2.6666666666666665
2001,FRA,CAF,EGY,1,4,2,2.6666666666666665
2006,GBR,COG,UGA,1,4,2,2.6666666666666665
2016,VEN,ERI,RUS,1,4,2,2.6666666666666665
2016,VEN,ERI,SDN,1,4,2,2.6666666666666665
2018,FRA,KWT,YEM,1,4,2,2.6666666666666665
2018,FRA,ISR,KWT,1,4,2,2.6666666666666665
2006,LBY,LBR,SLE,1,2,4,2.6666666666666665
2006,LBY,CIV,SLE,1,2,4,2.6666666666666665
2006,FRA,FIN,PSE,1,2,4,2.6666666666666665
2018,CIV,ETH,NLD,1,2,4,2.6666666666666665
2011,ZAF,MEX,USA,1,2,4,2.6666666666666665
2018,BOL,IDN,IRQ,1,2,4,2.6666666666666665
2011,ZAF,HRV,USA,1,2,4,2.6666666666666665
2017,EGY,GMB,SOM,1,2,4,2.6666666666666665
2017,EGY,ETH,SOM,1,2,4,2.6666666666666665
2017,EGY,ERI,KAZ,1,4,2,2.6666666666666665
2000,BGD,AGO,ZMB,1,4,2,2.6666666666666665
2000,BGD,AGO,ZAF,1,4,2,2.6666666666666665
2000,BGD,AGO,RWA,1,4,2,2.6666666666666665
2000,BGD,AGO,MAR,1,4,2,2.6666666666666665
2000,BGD,AGO,BLR,1,4,2,2.6666666666666665
2000,BGD,AGO,BGR,1,4,2,2.6666666666666665
2000,BGD,AGO,BFA,1,4,2,2.6666666666666665
2000,BGD,AGO,BEL,1,4,2,2.6666666666666665
2000,BEL,AGO,SLE,1,4,2,2.6666666666666665
2018,CHN,IRN,USA,1,4,2,2.6666666666666665
2000,ARG,BIH,HRV,1,4,2,2.6666666666666665
2006,GRC,QAT,USA,1,2,4,2.6666666666666665
2017,CHN,AUT,UKR,1,2,4,2.6666666666666665
2006,GRC,SDN,USA,1,4,2,2.6666666666666665
2017,CHL,GHA,JPN,1,2,4,2.6666666666666665
2006,IDN,ISR,LBN,1,2,4,2.6666666666666665
2011,SYR,IRQ,USA,1,4,2,2.6666666666666665
2000,ARG,ISR,USA,1,4,2,2.6666666666666665
2011,USA,BIH,HTI,1,2,4,2.6666666666666665
2011,TZA,ISR,PSE,1,2,4,2.6666666666666665
2006,IND,LBN,PSE,1,4,2,2.6666666666666665
2011,ZAF,QAT,USA,1,2,4,2.6666666666666665
2012,ARE,ISR,PSE,1,4,2,2.6666666666666665
2018,DEU,AFG,NLD,1,4,2,2.6666666666666665
2018,CIV,FRA,NLD,1,2,4,2.6666666666666665
2018,CUB,ISR,USA,1,4,2,2.6666666666666665
1995,NZL,FRA,RWA,1,4,2,2.6666666666666665
2012,BGD,ISR,USA,1,4,2,2.6666666666666665
1995,NZL,FRA,SOM,1,4,2,2.6666666666666665
2006,JPN,PSE,SYR,1,4,2,2.6666666666666665
2006,GHA,LBN,PSE,1,4,2,2.6666666666666665
2017,ARE,IRN,SAU,1,4,2,2.6666666666666665
2018,CIV,PSE,USA,1,4,2,2.6666666666666665
2012,AZE,SDN,SSD,1,4,2,2.6666666666666665
2018,CIV,NLD,USA,1,4,2,2.6666666666666665
2018,CIV,NLD,SWE,1,4,2,2.6666666666666665
2018,CIV,NLD,POL,1,4,2,2.6666666666666665
2018,CIV,NLD,PER,1,4,2,2.6666666666666665
2018,CIV,LBY,RUS,1,4,2,2.6666666666666665
2018,CIV,LBY,PSE,1,4,2,2.6666666666666665
2016,NLD,MLI,SSD,1,4,2,2.6666666666666665
2017,ERI,SOM,USA,1,4,2,2.6666666666666665
2018,CIV,ISR,PSE,1,2,4,2.6666666666666665
2017,ERI,ETH,SOM,1,2,4,2.6666666666666665
2000,BGD,BIH,HRV,1,4,2,2.6666666666666665
2017,BDI,TZA,UGA,1,4,2,2.6666666666666665
2006,GRC,CHN,USA,1,2,4,2.6666666666666665
2018,CIV,GNQ,NLD,1,2,4,2.6666666666666665
2012,AUS,ISR,JOR,1,4,2,2.6666666666666665
2012,AUS,EGY,ISR,1,2,4,2.6666666666666665
2017,EGY,SEN,SOM,1,2,4,2.6666666666666665
2017,EGY,SDN,YEM,1,2,4,2.6666666666666665
2006,PER,COG,TCD,1,4,2,2.6666666666666665
2011,PRT,SSD,UGA,1,4,2,2.6666666666666665
2019,USA,CHN,CUB,1,2,4,2.6666666666666665
2001,COD,UGA,ZWE,1,4,2,2.6666666666666665
2001,COL,AGO,IRL,1,4,2,2.6666666666666665
1995,ARG,BIH,TUR,1,4,2,2.6666666666666665
1995,ARG,BIH,PAK,1,4,2,2.6666666666666665
1995,ARG,BIH,MYS,1,4,2,2.6666666666666665
1995,ARG,BIH,EGY,1,4,2,2.6666666666666665
2016,SYR,USA,YEM,1,2,4,2.6666666666666665
1999,SVN,NZL,USA,1,2,4,2.6666666666666665
2018,KWT,ISR,YEM,1,4,2,2.6666666666666665
2016,TUR,IRQ,ISR,1,2,4,2.6666666666666665
2019,VEN,CUB,MEX,1,2,4,2.6666666666666665
2018,KWT,IRN,USA,1,4,2,2.6666666666666665
2008,CRI,CAF,SDN,1,4,2,2.6666666666666665
2015,LTU,IDN,MYS,1,2,4,2.6666666666666665
2018,KAZ,TUR,YEM,1,2,4,2.6666666666666665
2001,JAM,AFG,COG,1,2,4,2.6666666666666665
2018,KAZ,LBN,PSE,1,4,2,2.6666666666666665
2019,VEN,ESP,MEX,1,2,4,2.6666666666666665
2019,VEN,HND,MEX,1,2,4,2.6666666666666665
2003,GBR,FRA,USA,1,2,4,2.6666666666666665
1995,FRA,HRV,ITA,1,4,2,2.6666666666666665
2019,VEN,HTI,MEX,1,2,4,2.6666666666666665
2003,GBR,GHA,LBR,1,2,4,2.6666666666666665
2018,KAZ,IRQ,YEM,1,2,4,2.6666666666666665
2012,DEU,BIH,RWA,1,4,2,2.6666666666666665
1995,FRA,HRV,RUS,1,4,2,2.6666666666666665
1995,FRA,HRV,USA,1,4,2,2.6666666666666665
2006,PNG,PLW,TLS,1,2,4,2.6666666666666665
2019,VEN,CHL,HTI,1,4,2,2.6666666666666665
2019,VEN,CHL,HND,1,4,2,2.6666666666666665
2018,KAZ,IRN,YEM,1,2,4,2.6666666666666665
2016,JPN,IRQ,YEM,1,4,2,2.6666666666666665
2006,COG,SDN,TCD,1,4,2,2.6666666666666665
2016,AGO,IRQ,YEM,1,4,2,2.6666666666666665
2008,CRI,IRN,ISR,1,4,2,2.6666666666666665
2019,USA,ETH,SSD,1,2,4,2.6666666666666665
2018,ARE,IRN,ISR,1,2,4,2.6666666666666665
2016,SYR,JOR,QAT,1,4,2,2.6666666666666665
2001,JAM,COG,ETH,1,4,2,2.6666666666666665
2001,JAM,COG,ERI,1,4,2,2.6666666666666665
2019,USA,HRV,RWA,1,2,4,2.6666666666666665
2018,ARE,IRN,YEM,1,2,4,2.6666666666666665
2018,ARE,ISR,MMR,1,4,2,2.6666666666666665
2001,COD,BDI,FRA,1,4,2,2.6666666666666665
2018,ARE,MMR,YEM,1,2,4,2.6666666666666665
2001,JAM,BIH,RWA,1,2,4,2.6666666666666665
2019,USA,SWE,YEM,1,2,4,2.6666666666666665
2019,VEN,ARG,CHL,1,2,4,2.6666666666666665
2011,PRT,CAF,UGA,1,4,2,2.6666666666666665
2001,COD,FRA,RWA,1,2,4,2.6666666666666665
2001,COD,NAM,RWA,1,2,4,2.6666666666666665
2016,SYR,SAU,YEM,1,2,4,2.6666666666666665
2001,COD,NAM,UGA,1,2,4,2.6666666666666665
2019,VEN,ARG,MEX,1,2,4,2.6666666666666665
2011,PRT,CAF,USA,1,4,2,2.6666666666666665
2019,VEN,CHL,CUB,1,4,2,2.6666666666666665
2001,COD,RWA,ZWE,1,4,2,2.6666666666666665
2016,JPN,IRQ,LBY,1,4,2,2.6666666666666665
2019,VEN,CHL,ESP,1,4,2,2.6666666666666665
2006,PNG,NZL,TON,1,4,2,2.6666666666666665
2006,PNG,NZL,TLS,1,2,4,2.6666666666666665
2016,MYS,ERI,IRQ,1,4,2,2.6666666666666665
1997,CRI,CAN,DEU,1,2,4,2.6666666666666665
2018,IRN,IRQ,YEM,1,2,4,2.6666666666666665
2006,PNG,AUS,NRU,1,4,2,2.6666666666666665
2018,IRN,AFG,YEM,1,2,4,2.6666666666666665
2006,PER,SVK,USA,1,2,4,2.6666666666666665
