year,mentioned_country,n_meetings,n_speeches,n_mentions,n_speaker_countries,avg_speech_country,avg_speech_meeting,avg_mention_country,avg_mention_meeting,avg_mention_speech,mentioned_member
2016,KWT,20,73,110,29,2.5172413793103448,3.65,3.793103448275862,5.5,1.5068493150684932,G
2016,LAO,5,5,5,1,5.0,1.0,5.0,1.0,1.0,G
2016,LBN,27,78,146,33,2.3636363636363638,2.888888888888889,4.424242424242424,5.407407407407407,1.8717948717948718,G
2016,LBR,21,67,153,26,2.576923076923077,3.1904761904761907,5.884615384615385,7.285714285714286,2.283582089552239,G
2016,LBY,71,242,605,45,5.377777777777778,3.408450704225352,13.444444444444445,8.52112676056338,2.5,G
2016,LIE,12,15,19,11,1.3636363636363635,1.25,1.7272727272727273,1.5833333333333333,1.2666666666666666,G
2016,LKA,11,16,18,8,2.0,1.4545454545454546,2.25,1.6363636363636365,1.125,G
2016,LTU,20,31,38,14,2.2142857142857144,1.55,2.7142857142857144,1.9,1.2258064516129032,G
2016,LUX,17,29,37,11,2.6363636363636362,1.7058823529411764,3.3636363636363638,2.176470588235294,1.2758620689655173,G
2016,LVA,13,17,24,9,1.8888888888888888,1.3076923076923077,2.6666666666666665,1.8461538461538463,1.411764705882353,G
2016,MAR,37,81,104,21,3.857142857142857,2.189189189189189,4.9523809523809526,2.810810810810811,1.2839506172839505,G
2016,MCO,3,4,6,3,1.3333333333333333,1.3333333333333333,2.0,2.0,1.5,G
2016,MDA,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2016,MDG,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
2016,MDV,14,22,23,8,2.75,1.5714285714285714,2.875,1.6428571428571428,1.0454545454545454,G
2016,MEX,18,46,50,20,2.3,2.5555555555555554,2.5,2.7777777777777777,1.0869565217391304,G
2016,MHL,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,MKD,8,10,13,6,1.6666666666666667,1.25,2.1666666666666665,1.625,1.3,G
2016,MLI,42,185,329,53,3.490566037735849,4.404761904761905,6.2075471698113205,7.833333333333333,1.7783783783783784,G
2016,MLT,12,13,19,9,1.4444444444444444,1.0833333333333333,2.111111111111111,1.5833333333333333,1.4615384615384615,G
2016,MMR,9,15,16,8,1.875,1.6666666666666667,2.0,1.7777777777777777,1.0666666666666667,G
2016,MNE,16,40,45,14,2.857142857142857,2.5,3.2142857142857144,2.8125,1.125,G
2016,MNG,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2016,MOZ,4,4,4,2,2.0,1.0,2.0,1.0,1.0,G
2016,MRT,8,11,12,7,1.5714285714285714,1.375,1.7142857142857142,1.5,1.0909090909090908,G
2016,MWI,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,MYS,102,189,222,56,3.375,1.8529411764705883,3.9642857142857144,2.176470588235294,1.1746031746031746,R
2016,NAM,8,12,13,9,1.3333333333333333,1.5,1.4444444444444444,1.625,1.0833333333333333,G
2016,NER,9,18,21,10,1.8,2.0,2.1,2.3333333333333335,1.1666666666666667,G
2016,NGA,33,92,113,34,2.7058823529411766,2.787878787878788,3.323529411764706,3.4242424242424243,1.2282608695652173,G
2016,NIC,11,19,19,8,2.375,1.7272727272727273,2.375,1.7272727272727273,1.0,G
2016,NLD,41,98,117,22,4.454545454545454,2.3902439024390243,5.318181818181818,2.8536585365853657,1.1938775510204083,G
2016,NOR,36,80,88,29,2.7586206896551726,2.2222222222222223,3.0344827586206895,2.4444444444444446,1.1,G
2016,NPL,5,7,7,7,1.0,1.4,1.0,1.4,1.0,G
2016,NZL,117,243,291,28,8.678571428571429,2.076923076923077,10.392857142857142,2.4871794871794872,1.1975308641975309,R
2016,PAK,30,101,133,25,4.04,3.3666666666666667,5.32,4.433333333333334,1.316831683168317,G
2016,PAN,10,20,22,8,2.5,2.0,2.75,2.2,1.1,G
2016,PER,16,40,45,18,2.2222222222222223,2.5,2.5,2.8125,1.125,G
2016,PHL,20,37,40,20,1.85,1.85,2.0,2.0,1.0810810810810811,G
2016,PLW,8,11,17,8,1.375,1.375,2.125,2.125,1.5454545454545454,G
2016,PNG,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,POL,26,46,54,13,3.5384615384615383,1.7692307692307692,4.153846153846154,2.076923076923077,1.173913043478261,G
2016,PRK,7,16,20,9,1.7777777777777777,2.2857142857142856,2.2222222222222223,2.857142857142857,1.25,G
2016,PRT,25,43,51,14,3.0714285714285716,1.72,3.642857142857143,2.04,1.186046511627907,G
2016,PRY,8,14,15,9,1.5555555555555556,1.75,1.6666666666666667,1.875,1.0714285714285714,G
2016,PSE,36,229,548,58,3.9482758620689653,6.361111111111111,9.448275862068966,15.222222222222221,2.393013100436681,G
2016,QAT,29,46,55,14,3.2857142857142856,1.5862068965517242,3.9285714285714284,1.896551724137931,1.1956521739130435,G
2016,ROU,19,29,34,12,2.4166666666666665,1.5263157894736843,2.8333333333333335,1.7894736842105263,1.1724137931034482,G
2016,RUS,124,297,377,62,4.790322580645161,2.3951612903225805,6.080645161290323,3.0403225806451615,1.2693602693602695,P
2016,RWA,34,109,163,35,3.1142857142857143,3.2058823529411766,4.6571428571428575,4.794117647058823,1.4954128440366972,G
2016,SAU,36,79,105,29,2.7241379310344827,2.1944444444444446,3.6206896551724137,2.9166666666666665,1.3291139240506329,G
2016,SDN,51,183,317,37,4.945945945945946,3.588235294117647,8.567567567567568,6.215686274509804,1.7322404371584699,G
2016,SEN,92,142,162,44,3.227272727272727,1.5434782608695652,3.6818181818181817,1.7608695652173914,1.1408450704225352,R
2016,SGP,14,18,19,7,2.5714285714285716,1.2857142857142858,2.7142857142857144,1.3571428571428572,1.0555555555555556,G
2016,SLE,13,35,41,20,1.75,2.6923076923076925,2.05,3.1538461538461537,1.1714285714285715,G
2016,SLV,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
2016,SMR,4,5,8,4,1.25,1.25,2.0,2.0,1.6,G
2016,SOM,51,192,567,41,4.682926829268292,3.764705882352941,13.829268292682928,11.117647058823529,2.953125,G
2016,SRB,17,88,142,17,5.176470588235294,5.176470588235294,8.352941176470589,8.352941176470589,1.6136363636363635,G
2016,SSD,50,217,574,42,5.166666666666667,4.34,13.666666666666666,11.48,2.6451612903225805,G
2016,STP,3,4,6,3,1.3333333333333333,1.3333333333333333,2.0,2.0,1.5,G
2016,SUR,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,SVK,18,30,37,11,2.727272727272727,1.6666666666666667,3.3636363636363638,2.0555555555555554,1.2333333333333334,G
2016,SVN,16,35,42,15,2.3333333333333335,2.1875,2.8,2.625,1.2,G
2016,SWE,40,83,95,27,3.074074074074074,2.075,3.5185185185185186,2.375,1.144578313253012,G
2016,SYR,35,98,106,22,4.454545454545454,2.8,4.818181818181818,3.0285714285714285,1.0816326530612246,G
2016,TCD,23,37,40,21,1.7619047619047619,1.608695652173913,1.9047619047619047,1.7391304347826086,1.0810810810810811,G
2016,TGO,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,THA,24,64,65,18,3.5555555555555554,2.6666666666666665,3.611111111111111,2.7083333333333335,1.015625,G
2016,TJK,5,6,6,5,1.2,1.2,1.2,1.2,1.0,G
2016,TKL,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,TKM,3,4,4,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,G
2016,TLS,9,16,17,10,1.6,1.7777777777777777,1.7,1.8888888888888888,1.0625,G
2016,TON,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2016,TTO,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
2016,TUN,18,28,32,11,2.5454545454545454,1.5555555555555556,2.909090909090909,1.7777777777777777,1.1428571428571428,G
2016,TUR,69,208,261,44,4.7272727272727275,3.0144927536231885,5.931818181818182,3.782608695652174,1.2548076923076923,G
2016,TUV,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,TZA,10,19,20,14,1.3571428571428572,1.9,1.4285714285714286,2.0,1.0526315789473684,G
2016,UGA,27,48,58,24,2.0,1.7777777777777777,2.4166666666666665,2.1481481481481484,1.2083333333333333,G
2016,UKR,111,202,385,35,5.771428571428571,1.8198198198198199,11.0,3.4684684684684686,1.9059405940594059,R
2016,URY,98,152,167,45,3.3777777777777778,1.5510204081632653,3.7111111111111112,1.7040816326530612,1.0986842105263157,R
2016,USA,154,411,658,56,7.339285714285714,2.668831168831169,11.75,4.2727272727272725,1.6009732360097324,P
2016,UZB,5,5,5,3,1.6666666666666667,1.0,1.6666666666666667,1.0,1.0,G
2016,VAT,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,VEN,17,55,57,32,1.71875,3.235294117647059,1.78125,3.3529411764705883,1.0363636363636364,R
2016,VNM,14,21,21,8,2.625,1.5,2.625,1.5,1.0,G
2016,VUT,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
2016,WSM,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2016,YEM,51,235,483,53,4.433962264150943,4.607843137254902,9.11320754716981,9.470588235294118,2.0553191489361704,G
2016,ZAF,37,73,79,23,3.1739130434782608,1.972972972972973,3.4347826086956523,2.135135135135135,1.082191780821918,G
2016,ZMB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2016,ZWE,3,3,4,3,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,G
2017,ABW,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,AFG,42,213,1277,35,6.085714285714285,5.071428571428571,36.48571428571429,30.404761904761905,5.995305164319249,G
2017,AGO,10,16,16,13,1.2307692307692308,1.6,1.2307692307692308,1.6,1.0,G
2017,ALB,14,22,31,9,2.4444444444444446,1.5714285714285714,3.4444444444444446,2.2142857142857144,1.4090909090909092,G
2017,AND,2,4,4,2,2.0,2.0,2.0,2.0,1.0,G
2017,ARE,25,43,55,15,2.8666666666666667,1.72,3.6666666666666665,2.2,1.2790697674418605,G
2017,ARG,21,42,44,15,2.8,2.0,2.933333333333333,2.0952380952380953,1.0476190476190477,G
2017,ARM,10,29,58,13,2.230769230769231,2.9,4.461538461538462,5.8,2.0,G
2017,AUS,31,50,54,15,3.3333333333333335,1.6129032258064515,3.6,1.7419354838709677,1.08,G
2017,AUT,20,41,52,18,2.2777777777777777,2.05,2.888888888888889,2.6,1.2682926829268293,G
2017,AZE,13,33,58,19,1.736842105263158,2.5384615384615383,3.0526315789473686,4.461538461538462,1.7575757575757576,G
2017,BDI,20,49,140,20,2.45,2.45,7.0,7.0,2.857142857142857,G
2017,BEL,33,55,65,16,3.4375,1.6666666666666667,4.0625,1.9696969696969697,1.1818181818181819,G
2017,BEN,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2017,BFA,18,41,51,21,1.9523809523809523,2.2777777777777777,2.4285714285714284,2.8333333333333335,1.2439024390243902,G
2017,BGD,29,100,182,19,5.2631578947368425,3.4482758620689653,9.578947368421053,6.275862068965517,1.82,G
2017,BGR,14,20,26,9,2.2222222222222223,1.4285714285714286,2.888888888888889,1.8571428571428572,1.3,G
2017,BHR,9,15,17,8,1.875,1.6666666666666667,2.125,1.8888888888888888,1.1333333333333333,G
2017,BHS,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,BIH,11,64,387,22,2.909090909090909,5.818181818181818,17.59090909090909,35.18181818181818,6.046875,G
2017,BLR,8,12,13,6,2.0,1.5,2.1666666666666665,1.625,1.0833333333333333,G
2017,BLZ,1,3,3,1,3.0,3.0,3.0,3.0,1.0,G
2017,BOL,2,2,2,2,1.0,1.0,1.0,1.0,1.0,R
2017,BRA,31,65,67,22,2.9545454545454546,2.096774193548387,3.0454545454545454,2.161290322580645,1.0307692307692307,G
2017,BRN,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,BTN,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,BWA,14,19,19,9,2.111111111111111,1.3571428571428572,2.111111111111111,1.3571428571428572,1.0,G
2017,CAF,52,164,435,37,4.4324324324324325,3.1538461538461537,11.756756756756756,8.365384615384615,2.652439024390244,G
2017,CAN,38,100,117,39,2.5641025641025643,2.6315789473684212,3.0,3.0789473684210527,1.17,G
2017,CHE,25,53,57,23,2.3043478260869565,2.12,2.4782608695652173,2.28,1.0754716981132075,G
2017,CHL,25,51,53,22,2.3181818181818183,2.04,2.409090909090909,2.12,1.0392156862745099,G
2017,CHN,104,182,216,38,4.7894736842105265,1.75,5.684210526315789,2.076923076923077,1.1868131868131868,P
2017,CIV,18,44,92,20,2.2,2.4444444444444446,4.6,5.111111111111111,2.090909090909091,G
2017,CMR,9,27,34,15,1.8,3.0,2.2666666666666666,3.7777777777777777,1.2592592592592593,G
2017,COD,12,18,24,11,1.6363636363636365,1.5,2.1818181818181817,2.0,1.3333333333333333,G
2017,COG,50,231,834,33,7.0,4.62,25.272727272727273,16.68,3.6103896103896105,G
2017,COL,34,149,379,30,4.966666666666667,4.382352941176471,12.633333333333333,11.147058823529411,2.5436241610738257,G
2017,CPV,3,4,5,3,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.25,G
2017,CRI,10,19,19,9,2.111111111111111,1.9,2.111111111111111,1.9,1.0,G
2017,CUB,19,31,38,14,2.2142857142857144,1.631578947368421,2.7142857142857144,2.0,1.2258064516129032,G
2017,CYP,1,2,2,2,1.0,2.0,1.0,2.0,1.0,G
2017,CZE,13,17,23,7,2.4285714285714284,1.3076923076923077,3.2857142857142856,1.7692307692307692,1.3529411764705883,G
2017,DEU,44,95,106,25,3.8,2.159090909090909,4.24,2.409090909090909,1.1157894736842104,G
2017,DJI,12,39,50,17,2.2941176470588234,3.25,2.9411764705882355,4.166666666666667,1.2820512820512822,G
2017,DNK,25,31,36,12,2.5833333333333335,1.24,3.0,1.44,1.1612903225806452,G
2017,DOM,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,DZA,19,31,34,13,2.3846153846153846,1.631578947368421,2.6153846153846154,1.7894736842105263,1.096774193548387,G
2017,ECU,8,15,15,7,2.142857142857143,1.875,2.142857142857143,1.875,1.0,G
2017,EGY,121,276,311,53,5.2075471698113205,2.28099173553719,5.867924528301887,2.5702479338842976,1.1268115942028984,R
2017,ERI,10,42,193,18,2.3333333333333335,4.2,10.722222222222221,19.3,4.595238095238095,G
2017,ESH,6,22,57,18,1.2222222222222223,3.6666666666666665,3.1666666666666665,9.5,2.590909090909091,G
2017,ESP,35,102,115,45,2.2666666666666666,2.914285714285714,2.5555555555555554,3.2857142857142856,1.1274509803921569,G
2017,EST,21,35,44,12,2.9166666666666665,1.6666666666666667,3.6666666666666665,2.0952380952380953,1.2571428571428571,G
2017,ETH,110,184,207,45,4.088888888888889,1.6727272727272726,4.6,1.8818181818181818,1.125,R
2017,FIN,22,33,39,16,2.0625,1.5,2.4375,1.7727272727272727,1.1818181818181819,G
2017,FJI,5,6,6,4,1.5,1.2,1.5,1.2,1.0,G
2017,FRA,131,344,418,66,5.212121212121212,2.6259541984732824,6.333333333333333,3.1908396946564888,1.2151162790697674,P
2017,FSM,2,4,5,3,1.3333333333333333,2.0,1.6666666666666667,2.5,1.25,G
2017,GBR,1,1,1,1,1.0,1.0,1.0,1.0,1.0,P
2017,GEO,17,61,86,32,1.90625,3.588235294117647,2.6875,5.0588235294117645,1.4098360655737705,G
2017,GHA,9,15,16,11,1.3636363636363635,1.6666666666666667,1.4545454545454546,1.7777777777777777,1.0666666666666667,G
2017,GIB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,GIN,20,38,120,20,1.9,1.9,6.0,6.0,3.1578947368421053,G
2017,GMB,20,44,82,18,2.4444444444444446,2.2,4.555555555555555,4.1,1.8636363636363635,G
2017,GNB,4,5,6,3,1.6666666666666667,1.25,2.0,1.5,1.2,G
2017,GNQ,4,7,7,5,1.4,1.75,1.4,1.75,1.0,G
2017,GRC,19,28,33,14,2.0,1.4736842105263157,2.357142857142857,1.736842105263158,1.1785714285714286,G
2017,GTM,17,27,27,11,2.4545454545454546,1.588235294117647,2.4545454545454546,1.588235294117647,1.0,G
2017,HRV,17,37,51,14,2.642857142857143,2.176470588235294,3.642857142857143,3.0,1.3783783783783783,G
2017,HTI,20,144,755,34,4.235294117647059,7.2,22.205882352941178,37.75,5.243055555555555,G
2017,HUN,17,29,33,9,3.2222222222222223,1.7058823529411764,3.6666666666666665,1.9411764705882353,1.1379310344827587,G
2017,IDN,27,51,60,23,2.217391304347826,1.8888888888888888,2.608695652173913,2.2222222222222223,1.1764705882352942,G
2017,IND,23,45,50,20,2.25,1.9565217391304348,2.5,2.1739130434782608,1.1111111111111112,G
2017,IRL,16,28,32,11,2.5454545454545454,1.75,2.909090909090909,2.0,1.1428571428571428,G
2017,IRN,61,203,670,30,6.766666666666667,3.3278688524590163,22.333333333333332,10.98360655737705,3.3004926108374386,G
2017,IRQ,98,459,845,57,8.052631578947368,4.683673469387755,14.824561403508772,8.622448979591837,1.840958605664488,G
2017,ISL,21,27,32,13,2.076923076923077,1.2857142857142858,2.4615384615384617,1.5238095238095237,1.1851851851851851,G
2017,ISR,43,280,936,50,5.6,6.511627906976744,18.72,21.767441860465116,3.342857142857143,G
2017,ITA,109,226,262,52,4.346153846153846,2.073394495412844,5.038461538461538,2.403669724770642,1.1592920353982301,R
2017,JAM,3,5,5,2,2.5,1.6666666666666667,2.5,1.6666666666666667,1.0,G
2017,JOR,42,108,120,33,3.272727272727273,2.5714285714285716,3.6363636363636362,2.857142857142857,1.1111111111111112,G
2017,JPN,98,190,233,46,4.130434782608695,1.9387755102040816,5.065217391304348,2.377551020408163,1.2263157894736842,R
2017,KAZ,92,145,166,33,4.393939393939394,1.576086956521739,5.03030303030303,1.8043478260869565,1.1448275862068966,R
2017,KEN,22,40,44,20,2.0,1.8181818181818181,2.2,2.0,1.1,G
2017,KGZ,5,6,7,4,1.5,1.2,1.75,1.4,1.1666666666666667,G
2017,KHM,13,18,20,10,1.8,1.3846153846153846,2.0,1.5384615384615385,1.1111111111111112,G
2017,KOR,29,100,121,21,4.761904761904762,3.4482758620689653,5.761904761904762,4.172413793103448,1.21,G
2017,KWT,27,48,75,17,2.823529411764706,1.7777777777777777,4.411764705882353,2.7777777777777777,1.5625,G
2017,LAO,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,LBN,32,98,185,31,3.161290322580645,3.0625,5.967741935483871,5.78125,1.8877551020408163,G
2017,LBR,27,74,133,30,2.466666666666667,2.740740740740741,4.433333333333334,4.925925925925926,1.7972972972972974,G
2017,LBY,70,287,1066,53,5.415094339622642,4.1,20.11320754716981,15.228571428571428,3.7142857142857144,G
2017,LIE,15,19,22,11,1.7272727272727273,1.2666666666666666,2.0,1.4666666666666666,1.1578947368421053,G
2017,LKA,7,10,13,8,1.25,1.4285714285714286,1.625,1.8571428571428572,1.3,G
2017,LTU,14,22,27,8,2.75,1.5714285714285714,3.375,1.9285714285714286,1.2272727272727273,G
2017,LUX,12,16,22,7,2.2857142857142856,1.3333333333333333,3.142857142857143,1.8333333333333333,1.375,G
2017,LVA,14,21,29,10,2.1,1.5,2.9,2.0714285714285716,1.380952380952381,G
2017,MAR,32,66,73,22,3.0,2.0625,3.3181818181818183,2.28125,1.106060606060606,G
2017,MDA,4,5,10,4,1.25,1.25,2.5,2.5,2.0,G
2017,MDG,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,MDV,13,23,24,8,2.875,1.7692307692307692,3.0,1.8461538461538463,1.0434782608695652,G
2017,MEX,22,44,47,19,2.3157894736842106,2.0,2.473684210526316,2.1363636363636362,1.0681818181818181,G
2017,MHL,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
2017,MKD,9,10,13,8,1.25,1.1111111111111112,1.625,1.4444444444444444,1.3,G
2017,MLI,55,253,595,42,6.023809523809524,4.6,14.166666666666666,10.818181818181818,2.3517786561264824,G
2017,MLT,10,12,18,7,1.7142857142857142,1.2,2.5714285714285716,1.8,1.5,G
2017,MMR,13,58,240,21,2.761904761904762,4.461538461538462,11.428571428571429,18.46153846153846,4.137931034482759,G
2017,MNE,16,24,28,14,1.7142857142857142,1.5,2.0,1.75,1.1666666666666667,G
2017,MNG,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2017,MOZ,4,4,5,4,1.0,1.0,1.25,1.25,1.25,G
2017,MRT,17,37,52,12,3.0833333333333335,2.176470588235294,4.333333333333333,3.0588235294117645,1.4054054054054055,G
2017,MYS,25,48,50,18,2.6666666666666665,1.92,2.7777777777777777,2.0,1.0416666666666667,G
2017,NAM,14,24,27,12,2.0,1.7142857142857142,2.25,1.9285714285714286,1.125,G
2017,NER,18,35,44,13,2.6923076923076925,1.9444444444444444,3.3846153846153846,2.4444444444444446,1.2571428571428571,G
2017,NGA,37,141,198,33,4.2727272727272725,3.810810810810811,6.0,5.351351351351352,1.4042553191489362,G
2017,NIC,4,5,5,4,1.25,1.25,1.25,1.25,1.0,G
2017,NLD,38,63,75,17,3.7058823529411766,1.6578947368421053,4.411764705882353,1.9736842105263157,1.1904761904761905,G
2017,NOR,30,78,84,33,2.3636363636363638,2.6,2.5454545454545454,2.8,1.0769230769230769,G
2017,NPL,5,7,7,5,1.4,1.4,1.4,1.4,1.0,G
2017,NRU,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,NZL,14,28,35,17,1.6470588235294117,2.0,2.0588235294117645,2.5,1.25,G
2017,OMN,3,3,4,3,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,G
2017,PAK,30,82,114,22,3.727272727272727,2.7333333333333334,5.181818181818182,3.8,1.3902439024390243,G
2017,PAN,8,21,21,10,2.1,2.625,2.1,2.625,1.0,G
2017,PER,27,64,66,20,3.2,2.3703703703703702,3.3,2.4444444444444446,1.03125,G
2017,PHL,16,30,31,16,1.875,1.875,1.9375,1.9375,1.0333333333333334,G
2017,PNG,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
2017,POL,17,29,35,11,2.6363636363636362,1.7058823529411764,3.1818181818181817,2.0588235294117645,1.206896551724138,G
2017,PRI,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2017,PRK,13,27,31,13,2.076923076923077,2.076923076923077,2.3846153846153846,2.3846153846153846,1.1481481481481481,G
2017,PRT,19,31,34,10,3.1,1.631578947368421,3.4,1.7894736842105263,1.096774193548387,G
2017,PRY,8,10,10,5,2.0,1.25,2.0,1.25,1.0,G
2017,PSE,26,194,457,50,3.88,7.461538461538462,9.14,17.576923076923077,2.3556701030927836,G
2017,QAT,31,50,61,17,2.9411764705882355,1.6129032258064515,3.588235294117647,1.967741935483871,1.22,G
2017,ROU,14,23,28,10,2.3,1.6428571428571428,2.8,2.0,1.2173913043478262,G
2017,RUS,81,189,240,44,4.295454545454546,2.3333333333333335,5.454545454545454,2.962962962962963,1.2698412698412698,P
2017,RWA,26,58,74,24,2.4166666666666665,2.230769230769231,3.0833333333333335,2.8461538461538463,1.2758620689655173,G
2017,SAU,33,52,66,21,2.4761904761904763,1.5757575757575757,3.142857142857143,2.0,1.2692307692307692,G
2017,SDN,51,205,424,26,7.884615384615385,4.019607843137255,16.307692307692307,8.313725490196079,2.0682926829268293,G
2017,SEN,82,94,108,22,4.2727272727272725,1.146341463414634,4.909090909090909,1.3170731707317074,1.148936170212766,R
2017,SGP,6,6,7,5,1.2,1.0,1.4,1.1666666666666667,1.1666666666666667,G
2017,SLB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,SLE,15,20,22,13,1.5384615384615385,1.3333333333333333,1.6923076923076923,1.4666666666666666,1.1,G
2017,SLV,6,9,9,4,2.25,1.5,2.25,1.5,1.0,G
2017,SMR,3,4,6,3,1.3333333333333333,1.3333333333333333,2.0,2.0,1.5,G
2017,SOM,60,251,810,45,5.5777777777777775,4.183333333333334,18.0,13.5,3.2270916334661353,G
2017,SRB,17,100,168,23,4.3478260869565215,5.882352941176471,7.304347826086956,9.882352941176471,1.68,G
2017,SSD,58,260,833,30,8.666666666666666,4.482758620689655,27.766666666666666,14.362068965517242,3.203846153846154,G
2017,STP,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
2017,SVK,17,29,35,10,2.9,1.7058823529411764,3.5,2.0588235294117645,1.206896551724138,G
2017,SVN,22,34,39,15,2.2666666666666666,1.5454545454545454,2.6,1.7727272727272727,1.1470588235294117,G
2017,SWE,112,253,292,79,3.2025316455696204,2.2589285714285716,3.6962025316455698,2.607142857142857,1.1541501976284585,R
2017,SYR,42,146,174,32,4.5625,3.4761904761904763,5.4375,4.142857142857143,1.1917808219178083,G
2017,TCD,31,71,85,21,3.380952380952381,2.2903225806451615,4.0476190476190474,2.7419354838709675,1.1971830985915493,G
2017,THA,9,20,20,11,1.8181818181818181,2.2222222222222223,1.8181818181818181,2.2222222222222223,1.0,G
2017,TJK,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
2017,TKM,2,4,5,3,1.3333333333333333,2.0,1.6666666666666667,2.5,1.25,G
2017,TLS,4,4,4,3,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,G
2017,TTO,1,3,3,2,1.5,3.0,1.5,3.0,1.0,G
2017,TUN,16,27,30,11,2.4545454545454546,1.6875,2.727272727272727,1.875,1.1111111111111112,G
2017,TUR,64,133,161,32,4.15625,2.078125,5.03125,2.515625,1.2105263157894737,G
2017,TUV,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2017,TZA,11,30,38,15,2.0,2.727272727272727,2.533333333333333,3.4545454545454546,1.2666666666666666,G
2017,UGA,31,59,67,20,2.95,1.903225806451613,3.35,2.161290322580645,1.1355932203389831,G
2017,UKR,99,240,439,55,4.363636363636363,2.4242424242424243,7.9818181818181815,4.434343434343434,1.8291666666666666,R
2017,URY,60,110,115,46,2.391304347826087,1.8333333333333333,2.5,1.9166666666666667,1.0454545454545454,R
2017,USA,162,530,849,63,8.412698412698413,3.271604938271605,13.476190476190476,5.2407407407407405,1.6018867924528302,P
2017,UZB,11,26,26,14,1.8571428571428572,2.3636363636363638,1.8571428571428572,2.3636363636363638,1.0,G
2017,VEN,23,73,74,25,2.92,3.1739130434782608,2.96,3.217391304347826,1.0136986301369864,G
2017,VNM,12,19,19,12,1.5833333333333333,1.5833333333333333,1.5833333333333333,1.5833333333333333,1.0,G
2017,WSM,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
2017,YEM,50,211,528,48,4.395833333333333,4.22,11.0,10.56,2.5023696682464456,G
2017,ZAF,35,57,67,24,2.375,1.6285714285714286,2.7916666666666665,1.9142857142857144,1.1754385964912282,G
2017,ZMB,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
2017,ZWE,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
2018,ABW,8,10,11,5,2.0,1.25,2.2,1.375,1.1,G
2018,AFG,47,251,1807,42,5.976190476190476,5.340425531914893,43.023809523809526,38.4468085106383,7.199203187250996,G
2018,AGO,10,13,14,10,1.3,1.3,1.4,1.4,1.0769230769230769,G
2018,ALB,6,7,8,4,1.75,1.1666666666666667,2.0,1.3333333333333333,1.1428571428571428,G
2018,AND,2,3,4,3,1.0,1.5,1.3333333333333333,2.0,1.3333333333333333,G
2018,ARE,28,77,87,22,3.5,2.75,3.9545454545454546,3.107142857142857,1.12987012987013,G
2018,ARG,20,49,51,28,1.75,2.45,1.8214285714285714,2.55,1.0408163265306123,G
2018,ARM,9,16,20,8,2.0,1.7777777777777777,2.5,2.2222222222222223,1.25,G
2018,AUS,19,36,41,19,1.894736842105263,1.894736842105263,2.1578947368421053,2.1578947368421053,1.1388888888888888,G
2018,AUT,8,18,19,13,1.3846153846153846,2.25,1.4615384615384615,2.375,1.0555555555555556,G
