year,speaker_country,mentioned_country,n_meetings,n_speeches,n_mentions,avg_mention_speech,avg_mention_meeting,speaker_member,mentioned_member
2005,SGP,TLS,1,1,7,7.0,7.0,G,G
2005,SLE,GIN,1,1,4,4.0,4.0,G,G
2005,SLE,LBR,1,1,2,2.0,2.0,G,G
2005,SLE,SLE,3,3,30,10.0,10.0,G,G
2005,SLV,ARG,1,1,1,1.0,1.0,G,R
2005,SLV,ESH,1,1,1,1.0,1.0,G,G
2005,SLV,HTI,1,1,11,11.0,11.0,G,G
2005,SLV,SLV,2,2,17,8.5,8.5,G,G
2005,SOM,SOM,1,1,5,5.0,5.0,G,G
2005,SRB,BIH,2,2,2,1.0,1.0,G,G
2005,SRB,CHE,1,1,1,1.0,1.0,G,G
2005,SRB,HRV,1,1,1,1.0,1.0,G,G
2005,SRB,MNE,5,6,46,7.667,9.2,G,G
2005,SRB,RWA,1,1,1,1.0,1.0,G,G
2005,SRB,SRB,5,6,56,9.333,11.2,G,G
2005,SVK,COG,1,1,1,1.0,1.0,G,G
2005,SVK,CZE,1,1,1,1.0,1.0,G,G
2005,SVK,HUN,1,1,1,1.0,1.0,G,G
2005,SVK,LUX,1,1,1,1.0,1.0,G,G
2005,SVK,PHL,1,1,1,1.0,1.0,G,R
2005,SVK,POL,1,1,1,1.0,1.0,G,G
2005,SVK,RWA,1,1,1,1.0,1.0,G,G
2005,SVK,SVK,3,3,14,4.667,4.667,G,G
2005,SVK,UGA,1,1,1,1.0,1.0,G,G
2005,SVK,UKR,1,1,1,1.0,1.0,G,G
2005,SYR,ESP,1,1,1,1.0,1.0,G,G
2005,SYR,FRA,1,1,1,1.0,1.0,G,P
2005,SYR,IRQ,2,2,2,1.0,1.0,G,G
2005,SYR,ISR,3,3,23,7.667,7.667,G,G
2005,SYR,LBN,5,5,19,3.8,3.8,G,G
2005,SYR,PHL,1,1,1,1.0,1.0,G,R
2005,SYR,PSE,1,1,3,3.0,3.0,G,G
2005,SYR,RUS,1,1,1,1.0,1.0,G,P
2005,SYR,SYR,4,4,5,1.25,1.25,G,G
2005,SYR,USA,2,3,7,2.333,3.5,G,P
2005,THA,COG,1,1,1,1.0,1.0,G,G
2005,THA,JPN,1,1,1,1.0,1.0,G,R
2005,THA,THA,1,1,6,6.0,6.0,G,G
2005,THA,TLS,1,1,16,16.0,16.0,G,G
2005,TLS,AFG,1,1,1,1.0,1.0,G,G
2005,TLS,AUS,2,2,2,1.0,1.0,G,G
2005,TLS,BGD,1,1,2,2.0,2.0,G,G
2005,TLS,CHN,1,1,1,1.0,1.0,G,P
2005,TLS,COG,1,1,1,1.0,1.0,G,G
2005,TLS,IDN,2,2,21,10.5,10.5,G,G
2005,TLS,MYS,2,2,2,1.0,1.0,G,G
2005,TLS,PRT,1,1,1,1.0,1.0,G,G
2005,TLS,SGP,1,1,1,1.0,1.0,G,G
2005,TLS,TLS,2,2,38,19.0,19.0,G,G
2005,TLS,USA,1,1,1,1.0,1.0,G,P
2005,TTO,HTI,1,1,9,9.0,9.0,G,G
2005,TTO,TTO,1,1,1,1.0,1.0,G,G
2005,TUN,COG,1,1,1,1.0,1.0,G,G
2005,TUN,ISR,1,1,1,1.0,1.0,G,G
2005,TUN,PSE,1,1,2,2.0,2.0,G,G
2005,TUN,SOM,1,1,1,1.0,1.0,G,G
2005,TUN,TUN,2,2,8,4.0,4.0,G,G
2005,TUR,AFG,1,1,7,7.0,7.0,G,G
2005,TUR,ITA,1,1,1,1.0,1.0,G,G
2005,TUR,LUX,1,1,1,1.0,1.0,G,G
2005,TUR,TUR,2,2,10,5.0,5.0,G,G
2005,TZA,AFG,2,2,12,6.0,6.0,R,G
2005,TZA,AGO,2,2,2,1.0,1.0,R,G
2005,TZA,ARG,2,2,2,1.0,1.0,R,R
2005,TZA,BDI,3,3,16,5.333,5.333,R,G
2005,TZA,BEL,1,1,1,1.0,1.0,R,G
2005,TZA,BIH,4,4,20,5.0,5.0,R,G
2005,TZA,BRA,2,2,2,1.0,1.0,R,R
2005,TZA,BRB,1,1,1,1.0,1.0,R,G
2005,TZA,BWA,1,1,1,1.0,1.0,R,G
2005,TZA,CAF,1,1,1,1.0,1.0,R,G
2005,TZA,CHE,1,1,1,1.0,1.0,R,G
2005,TZA,CHL,1,1,1,1.0,1.0,R,G
2005,TZA,CHN,1,1,1,1.0,1.0,R,P
2005,TZA,CIV,3,3,5,1.667,1.667,R,G
2005,TZA,COD,1,1,1,1.0,1.0,R,G
2005,TZA,COG,3,3,12,4.0,4.0,R,G
2005,TZA,DOM,1,1,1,1.0,1.0,R,G
2005,TZA,ESP,2,2,2,1.0,1.0,R,G
2005,TZA,FRA,1,1,1,1.0,1.0,R,P
2005,TZA,GIN,2,2,2,1.0,1.0,R,G
2005,TZA,GRC,1,1,1,1.0,1.0,R,R
2005,TZA,HRV,2,2,3,1.5,1.5,R,G
2005,TZA,HTI,3,3,24,8.0,8.0,R,G
2005,TZA,IDN,2,2,5,2.5,2.5,R,G
2005,TZA,ISR,1,1,5,5.0,5.0,R,G
2005,TZA,JPN,1,1,1,1.0,1.0,R,R
2005,TZA,KAZ,1,1,1,1.0,1.0,R,G
2005,TZA,LBN,2,2,2,1.0,1.0,R,G
2005,TZA,LBR,3,3,5,1.667,1.667,R,G
2005,TZA,MDG,1,1,1,1.0,1.0,R,G
2005,TZA,MNE,3,3,3,1.0,1.0,R,G
2005,TZA,MOZ,2,2,2,1.0,1.0,R,G
2005,TZA,MWI,1,1,1,1.0,1.0,R,G
2005,TZA,NAM,2,2,3,1.5,1.5,R,G
2005,TZA,NGA,2,2,2,1.0,1.0,R,G
2005,TZA,NZL,1,1,1,1.0,1.0,R,G
2005,TZA,PHL,1,1,1,1.0,1.0,R,R
2005,TZA,PNG,1,1,1,1.0,1.0,R,G
2005,TZA,ROU,3,3,4,1.333,1.333,R,R
2005,TZA,RUS,1,1,1,1.0,1.0,R,P
2005,TZA,RWA,5,5,10,2.0,2.0,R,G
2005,TZA,SDN,5,5,12,2.4,2.4,R,G
2005,TZA,SLE,3,3,9,3.0,3.0,R,G
2005,TZA,SRB,4,4,4,1.0,1.0,R,G
2005,TZA,SWZ,1,1,1,1.0,1.0,R,G
2005,TZA,TLS,2,2,25,12.5,12.5,R,G
2005,TZA,TZA,40,40,91,2.275,2.275,R,R
2005,TZA,UGA,2,2,3,1.5,1.5,R,G
2005,TZA,USA,2,2,2,1.0,1.0,R,P
2005,TZA,ZAF,1,1,2,2.0,2.0,R,G
2005,TZA,ZMB,1,1,2,2.0,2.0,R,G
2005,TZA,ZWE,1,1,3,3.0,3.0,R,G
2005,UGA,CAN,1,1,2,2.0,2.0,G,G
2005,UGA,COG,2,2,9,4.5,4.5,G,G
2005,UGA,FRA,1,1,1,1.0,1.0,G,P
2005,UGA,RWA,1,1,1,1.0,1.0,G,G
2005,UGA,SDN,3,3,3,1.0,1.0,G,G
2005,UGA,UGA,3,3,34,11.333,11.333,G,G
2005,UKR,LUX,1,1,1,1.0,1.0,G,G
2005,UKR,MNE,1,1,1,1.0,1.0,G,G
2005,UKR,SRB,1,1,1,1.0,1.0,G,G
2005,UKR,UKR,3,3,16,5.333,5.333,G,G
2005,URY,CAN,1,1,1,1.0,1.0,G,G
2005,URY,HTI,1,1,6,6.0,6.0,G,G
2005,URY,USA,1,1,1,1.0,1.0,G,P
2005,USA,AFG,2,2,2,1.0,1.0,P,G
2005,USA,ARG,1,1,2,2.0,2.0,P,R
2005,USA,BDI,1,1,6,6.0,6.0,P,G
2005,USA,BEN,1,1,1,1.0,1.0,P,R
2005,USA,BGD,1,1,1,1.0,1.0,P,G
2005,USA,BIH,4,4,10,2.5,2.5,P,G
2005,USA,BRA,1,1,1,1.0,1.0,P,R
2005,USA,CHE,1,1,1,1.0,1.0,P,G
2005,USA,CIV,2,2,3,1.5,1.5,P,G
2005,USA,COG,8,8,9,1.125,1.125,P,G
2005,USA,COL,1,1,1,1.0,1.0,P,G
2005,USA,CZE,2,2,2,1.0,1.0,P,G
2005,USA,DEU,2,2,2,1.0,1.0,P,G
2005,USA,DNK,3,3,3,1.0,1.0,P,R
2005,USA,DZA,1,1,1,1.0,1.0,P,R
2005,USA,ERI,1,1,1,1.0,1.0,P,G
2005,USA,ETH,2,2,2,1.0,1.0,P,G
2005,USA,FIN,2,2,2,1.0,1.0,P,G
2005,USA,FRA,1,1,1,1.0,1.0,P,P
2005,USA,GEO,1,1,1,1.0,1.0,P,G
2005,USA,GIN,1,1,1,1.0,1.0,P,G
2005,USA,GRC,2,2,2,1.0,1.0,P,R
2005,USA,HRV,2,2,2,1.0,1.0,P,G
2005,USA,HTI,2,2,17,8.5,8.5,P,G
2005,USA,IDN,1,1,2,2.0,2.0,P,G
2005,USA,IRN,2,2,2,1.0,1.0,P,G
2005,USA,IRQ,8,8,72,9.0,9.0,P,G
2005,USA,ISR,1,1,1,1.0,1.0,P,G
2005,USA,JPN,3,3,3,1.0,1.0,P,R
2005,USA,KAZ,1,1,1,1.0,1.0,P,G
2005,USA,KEN,2,2,2,1.0,1.0,P,G
2005,USA,KOR,1,1,1,1.0,1.0,P,G
2005,USA,KWT,1,1,1,1.0,1.0,P,G
2005,USA,LBN,3,3,13,4.333,4.333,P,G
2005,USA,LBR,3,3,3,1.0,1.0,P,G
2005,USA,LUX,2,2,2,1.0,1.0,P,G
2005,USA,MMR,1,1,1,1.0,1.0,P,G
2005,USA,MNE,3,3,9,3.0,3.0,P,G
2005,USA,MNG,1,1,1,1.0,1.0,P,G
2005,USA,NLD,2,2,2,1.0,1.0,P,G
2005,USA,PHL,1,1,1,1.0,1.0,P,R
2005,USA,PNG,1,1,1,1.0,1.0,P,G
2005,USA,PRT,2,2,2,1.0,1.0,P,G
2005,USA,PSE,1,1,1,1.0,1.0,P,G
2005,USA,ROU,1,1,1,1.0,1.0,P,R
2005,USA,RUS,1,1,1,1.0,1.0,P,P
2005,USA,RWA,1,1,2,2.0,2.0,P,G
2005,USA,SDN,6,6,19,3.167,3.167,P,G
2005,USA,SLE,3,3,8,2.667,2.667,P,G
2005,USA,SLV,1,1,6,6.0,6.0,P,G
2005,USA,SOM,1,1,1,1.0,1.0,P,G
2005,USA,SRB,3,3,7,2.333,2.333,P,G
2005,USA,SVN,2,2,2,1.0,1.0,P,G
2005,USA,SWE,2,2,2,1.0,1.0,P,G
2005,USA,TCD,1,1,1,1.0,1.0,P,G
2005,USA,TLS,2,2,20,10.0,10.0,P,G
2005,USA,TZA,1,1,1,1.0,1.0,P,R
2005,USA,UGA,2,2,4,2.0,2.0,P,G
2005,USA,USA,49,51,171,3.353,3.49,P,P
2005,USA,ZAF,2,2,3,1.5,1.5,P,G
2005,USA,ZWE,2,2,18,9.0,9.0,P,G
2005,VEN,AFG,1,1,1,1.0,1.0,G,G
2005,VEN,CUB,2,2,2,1.0,1.0,G,G
2005,VEN,FRA,1,1,1,1.0,1.0,G,P
2005,VEN,HTI,1,1,2,2.0,2.0,G,G
2005,VEN,IRN,1,1,1,1.0,1.0,G,G
2005,VEN,IRQ,1,1,1,1.0,1.0,G,G
2005,VEN,PAN,1,1,1,1.0,1.0,G,G
2005,VEN,USA,5,6,32,5.333,6.4,G,P
2005,VEN,VEN,5,5,20,4.0,4.0,G,G
2005,VEN,ZAF,1,1,1,1.0,1.0,G,G
2005,VNM,VNM,1,1,10,10.0,10.0,G,G
2005,WSM,AUS,2,2,2,1.0,1.0,G,G
2005,WSM,DNK,1,1,1,1.0,1.0,G,R
2005,WSM,FJI,2,2,2,1.0,1.0,G,G
2005,WSM,FSM,2,2,2,1.0,1.0,G,G
2005,WSM,IDN,1,1,1,1.0,1.0,G,G
2005,WSM,MHL,2,2,2,1.0,1.0,G,G
2005,WSM,NRU,2,2,2,1.0,1.0,G,G
2005,WSM,NZL,2,2,3,1.5,1.5,G,G
2005,WSM,PLW,2,2,2,1.0,1.0,G,G
2005,WSM,PNG,2,2,2,1.0,1.0,G,G
2005,WSM,SLB,2,2,3,1.5,1.5,G,G
2005,WSM,TON,2,2,2,1.0,1.0,G,G
2005,WSM,WSM,2,2,2,1.0,1.0,G,G
2005,YEM,FRA,1,1,1,1.0,1.0,G,P
2005,YEM,ISR,1,1,4,4.0,4.0,G,G
2005,YEM,PSE,1,1,1,1.0,1.0,G,G
2005,YEM,YEM,1,1,1,1.0,1.0,G,G
2005,ZAF,BDI,3,3,4,1.333,1.333,G,G
2005,ZAF,BRA,1,1,1,1.0,1.0,G,R
2005,ZAF,CAN,1,1,1,1.0,1.0,G,G
2005,ZAF,CIV,2,3,23,7.667,11.5,G,G
2005,ZAF,COG,1,1,1,1.0,1.0,G,G
2005,ZAF,FRA,1,1,1,1.0,1.0,G,P
2005,ZAF,GIN,1,1,1,1.0,1.0,G,G
2005,ZAF,HTI,1,1,1,1.0,1.0,G,G
2005,ZAF,ISR,1,1,8,8.0,8.0,G,G
2005,ZAF,MYS,1,1,1,1.0,1.0,G,G
2005,ZAF,NAM,1,1,1,1.0,1.0,G,G
2005,ZAF,PSE,1,1,1,1.0,1.0,G,G
2005,ZAF,RWA,1,1,1,1.0,1.0,G,G
2005,ZAF,ZAF,7,7,19,2.714,2.714,G,G
2005,ZMB,ZMB,1,1,7,7.0,7.0,G,G
2006,AFG,AFG,2,2,51,25.5,25.5,G,G
2006,AFG,CHN,1,1,1,1.0,1.0,G,P
2006,AFG,FRA,1,1,1,1.0,1.0,G,P
2006,AFG,PAK,1,1,3,3.0,3.0,G,G
2006,AFG,PER,1,1,2,2.0,2.0,G,R
2006,AFG,RUS,1,1,1,1.0,1.0,G,P
2006,AFG,USA,2,2,2,1.0,1.0,G,P
2006,AGO,AGO,1,1,6,6.0,6.0,G,G
2006,AGO,BDI,1,1,2,2.0,2.0,G,G
2006,AGO,BEL,1,1,1,1.0,1.0,G,G
2006,AGO,CAF,1,1,2,2.0,2.0,G,G
2006,AGO,COG,1,1,5,5.0,5.0,G,R
2006,AGO,SDN,1,1,2,2.0,2.0,G,G
2006,AGO,TZA,1,1,3,3.0,3.0,G,R
2006,AGO,UGA,1,1,1,1.0,1.0,G,G
2006,AGO,ZAF,1,1,1,1.0,1.0,G,G
2006,AGO,ZMB,1,1,1,1.0,1.0,G,G
2006,ALB,ALB,4,4,14,3.5,3.5,G,G
2006,ALB,SRB,1,1,1,1.0,1.0,G,G
2006,ARE,ARE,2,2,5,2.5,2.5,G,G
2006,ARE,DNK,1,1,1,1.0,1.0,G,R
2006,ARE,ISR,3,3,30,10.0,10.0,G,G
2006,ARE,JPN,1,1,1,1.0,1.0,G,R
2006,ARE,LBN,2,2,7,3.5,3.5,G,G
2006,ARE,PSE,2,2,2,1.0,1.0,G,G
2006,ARE,QAT,1,1,1,1.0,1.0,G,R
2006,ARE,USA,1,1,1,1.0,1.0,G,P
2006,ARG,AFG,5,8,25,3.125,5.0,R,G
2006,ARG,ARE,1,2,2,1.0,2.0,R,G
2006,ARG,ARG,64,66,150,2.273,2.344,R,R
2006,ARG,AUS,5,8,8,1.0,1.6,R,G
2006,ARG,AUT,5,8,8,1.0,1.6,R,G
2006,ARG,BDI,4,4,8,2.0,2.0,R,G
2006,ARG,BHS,1,1,1,1.0,1.0,R,G
2006,ARG,BIH,3,3,10,3.333,3.333,R,G
2006,ARG,BRA,3,6,7,1.167,2.333,R,G
2006,ARG,CAN,5,5,5,1.0,1.0,R,G
2006,ARG,CHE,1,1,1,1.0,1.0,R,G
2006,ARG,CHL,1,1,1,1.0,1.0,R,G
2006,ARG,CHN,7,7,7,1.0,1.0,R,P
2006,ARG,CIV,1,1,1,1.0,1.0,R,G
2006,ARG,COG,11,11,16,1.455,1.455,R,R
2006,ARG,COL,1,3,3,1.0,3.0,R,G
2006,ARG,CUB,2,2,2,1.0,1.0,R,G
2006,ARG,DEU,5,6,8,1.333,1.6,R,G
2006,ARG,DNK,8,8,8,1.0,1.0,R,R
2006,ARG,DOM,1,2,3,1.5,3.0,R,G
2006,ARG,EGY,1,2,2,1.0,2.0,R,G
2006,ARG,ERI,1,1,2,2.0,2.0,R,G
2006,ARG,ESH,2,2,2,1.0,1.0,R,G
2006,ARG,ESP,3,3,3,1.0,1.0,R,G
2006,ARG,ETH,1,1,2,2.0,2.0,R,G
2006,ARG,FJI,2,2,2,1.0,1.0,R,G
2006,ARG,FRA,12,12,15,1.25,1.25,R,P
2006,ARG,GEO,2,2,4,2.0,2.0,R,G
2006,ARG,GHA,8,8,9,1.125,1.125,R,R
2006,ARG,GIN,1,1,1,1.0,1.0,R,G
2006,ARG,GRC,9,10,10,1.0,1.111,R,R
2006,ARG,GTM,3,4,4,1.0,1.333,R,G
2006,ARG,GUY,2,7,8,1.143,4.0,R,G
2006,ARG,HTI,3,6,27,4.5,9.0,R,G
2006,ARG,IDN,7,7,14,2.0,2.0,R,G
2006,ARG,IRN,4,5,11,2.2,2.75,R,G
2006,ARG,IRQ,4,5,35,7.0,8.75,R,G
2006,ARG,ISL,1,2,2,1.0,2.0,R,G
2006,ARG,ISR,12,14,51,3.643,4.25,R,G
2006,ARG,ITA,2,3,3,1.0,1.5,R,G
2006,ARG,JOR,1,1,1,1.0,1.0,R,G
2006,ARG,JPN,10,10,15,1.5,1.5,R,R
2006,ARG,KAZ,1,2,2,1.0,2.0,R,G
2006,ARG,KEN,1,1,1,1.0,1.0,R,G
2006,ARG,KHM,2,2,2,1.0,1.0,R,G
2006,ARG,KNA,1,1,1,1.0,1.0,R,G
2006,ARG,KOR,3,4,4,1.0,1.333,R,G
2006,ARG,LBN,12,14,35,2.5,2.917,R,G
2006,ARG,LBR,3,6,17,2.833,5.667,R,G
2006,ARG,MEX,2,2,2,1.0,1.0,R,G
2006,ARG,MLI,1,1,1,1.0,1.0,R,G
2006,ARG,MMR,1,1,1,1.0,1.0,R,G
2006,ARG,MYS,2,3,3,1.0,1.5,R,G
2006,ARG,NGA,3,3,3,1.0,1.0,R,G
2006,ARG,NOR,4,5,6,1.2,1.5,R,G
2006,ARG,NZL,2,3,3,1.0,1.5,R,G
2006,ARG,PAK,2,4,4,1.0,2.0,R,G
2006,ARG,PER,11,14,15,1.071,1.364,R,R
2006,ARG,PNG,1,2,2,1.0,2.0,R,G
2006,ARG,PRT,1,1,1,1.0,1.0,R,G
2006,ARG,PSE,3,4,7,1.75,2.333,R,G
2006,ARG,QAT,10,10,14,1.4,1.4,R,R
2006,ARG,RUS,7,7,8,1.143,1.143,R,P
2006,ARG,RWA,4,4,22,5.5,5.5,R,G
2006,ARG,SAU,2,2,6,3.0,3.0,R,G
2006,ARG,SDN,8,8,23,2.875,2.875,R,G
2006,ARG,SLE,4,6,6,1.0,1.5,R,G
2006,ARG,SLV,2,2,2,1.0,1.0,R,G
2006,ARG,SOM,3,3,20,6.667,6.667,R,G
2006,ARG,SRB,2,2,2,1.0,1.0,R,G
2006,ARG,SVK,7,7,8,1.143,1.143,R,R
2006,ARG,SWE,1,1,1,1.0,1.0,R,G
2006,ARG,SYR,2,4,4,1.0,2.0,R,G
2006,ARG,TCD,2,2,2,1.0,1.0,R,G
2006,ARG,TLS,4,4,48,12.0,12.0,R,G
2006,ARG,TUN,1,1,1,1.0,1.0,R,G
2006,ARG,TUR,1,1,1,1.0,1.0,R,G
2006,ARG,TZA,9,9,10,1.111,1.111,R,R
2006,ARG,UGA,4,4,4,1.0,1.0,R,G
2006,ARG,UKR,1,2,2,1.0,2.0,R,G
2006,ARG,URY,1,2,2,1.0,2.0,R,G
2006,ARG,USA,11,12,15,1.25,1.364,R,P
2006,ARG,VEN,1,1,1,1.0,1.0,R,G
2006,ARG,YEM,3,4,7,1.75,2.333,R,G
2006,ARG,ZAF,3,4,4,1.0,1.333,R,G
2006,AUS,AFG,1,1,8,8.0,8.0,G,G
2006,AUS,ARG,1,1,1,1.0,1.0,G,R
2006,AUS,AUS,10,10,71,7.1,7.1,G,G
2006,AUS,BDI,1,1,1,1.0,1.0,G,G
2006,AUS,COG,1,1,2,2.0,2.0,G,R
2006,AUS,FJI,1,1,2,2.0,2.0,G,G
2006,AUS,IDN,2,2,5,2.5,2.5,G,G
2006,AUS,IRN,1,1,1,1.0,1.0,G,G
2006,AUS,ISR,1,1,6,6.0,6.0,G,G
2006,AUS,LBN,1,1,7,7.0,7.0,G,G
2006,AUS,LKA,1,1,1,1.0,1.0,G,G
2006,AUS,MYS,2,2,2,1.0,1.0,G,G
2006,AUS,NZL,2,2,2,1.0,1.0,G,G
2006,AUS,PHL,1,1,1,1.0,1.0,G,G
2006,AUS,PRT,2,2,2,1.0,1.0,G,G
2006,AUS,SDN,1,1,2,2.0,2.0,G,G
2006,AUS,SLE,1,1,1,1.0,1.0,G,G
2006,AUS,TLS,4,4,64,16.0,16.0,G,G
2006,AUS,TZA,1,1,1,1.0,1.0,G,R
2006,AUS,UGA,1,1,3,3.0,3.0,G,G
2006,AUT,AFG,3,3,14,4.667,4.667,G,G
2006,AUT,ALB,1,1,1,1.0,1.0,G,G
2006,AUT,ARG,1,1,2,2.0,2.0,G,R
2006,AUT,AUS,2,2,2,1.0,1.0,G,G
2006,AUT,AUT,3,3,3,1.0,1.0,G,G
2006,AUT,BDI,1,1,7,7.0,7.0,G,G
2006,AUT,BGR,2,2,2,1.0,1.0,G,G
2006,AUT,BIH,2,2,24,12.0,12.0,G,G
2006,AUT,CHE,2,2,2,1.0,1.0,G,G
2006,AUT,CHN,1,1,1,1.0,1.0,G,P
2006,AUT,CIV,1,1,1,1.0,1.0,G,G
2006,AUT,COD,1,1,1,1.0,1.0,G,G
2006,AUT,COG,2,2,13,6.5,6.5,G,R
2006,AUT,DEU,2,2,2,1.0,1.0,G,G
2006,AUT,DNK,2,2,2,1.0,1.0,G,R
2006,AUT,FIN,1,1,1,1.0,1.0,G,G
2006,AUT,FRA,2,2,2,1.0,1.0,G,P
2006,AUT,GHA,1,1,1,1.0,1.0,G,R
2006,AUT,GTM,1,1,2,2.0,2.0,G,G
2006,AUT,HRV,2,2,2,1.0,1.0,G,G
2006,AUT,HTI,2,2,11,5.5,5.5,G,G
2006,AUT,IDN,1,1,1,1.0,1.0,G,G
2006,AUT,IRQ,1,1,1,1.0,1.0,G,G
2006,AUT,ISL,1,1,1,1.0,1.0,G,G
2006,AUT,ISR,3,3,17,5.667,5.667,G,G
2006,AUT,JOR,1,1,1,1.0,1.0,G,G
2006,AUT,KHM,1,1,1,1.0,1.0,G,G
2006,AUT,LBN,1,1,4,4.0,4.0,G,G
2006,AUT,MDA,1,1,1,1.0,1.0,G,G
2006,AUT,MEX,1,1,1,1.0,1.0,G,G
2006,AUT,MKD,2,2,2,1.0,1.0,G,G
2006,AUT,MNE,2,2,2,1.0,1.0,G,G
2006,AUT,MYS,1,1,1,1.0,1.0,G,G
2006,AUT,NLD,1,1,1,1.0,1.0,G,G
2006,AUT,NOR,2,2,2,1.0,1.0,G,G
2006,AUT,NZL,1,1,1,1.0,1.0,G,G
2006,AUT,PER,2,2,2,1.0,1.0,G,R
2006,AUT,PRT,1,1,1,1.0,1.0,G,G
2006,AUT,PSE,1,1,1,1.0,1.0,G,G
2006,AUT,ROU,2,2,2,1.0,1.0,G,G
2006,AUT,RWA,2,2,2,1.0,1.0,G,G
2006,AUT,SDN,4,4,12,3.0,3.0,G,G
2006,AUT,SLE,1,1,1,1.0,1.0,G,G
2006,AUT,SRB,3,3,4,1.333,1.333,G,G
2006,AUT,SSD,1,1,1,1.0,1.0,G,G
2006,AUT,SWE,2,2,2,1.0,1.0,G,G
2006,AUT,TCD,1,1,3,3.0,3.0,G,G
2006,AUT,TLS,3,3,49,16.333,16.333,G,G
2006,AUT,TUR,2,2,2,1.0,1.0,G,G
2006,AUT,UGA,1,1,1,1.0,1.0,G,G
2006,AUT,UKR,2,2,2,1.0,1.0,G,G
2006,AZE,AZE,2,2,12,6.0,6.0,G,G
2006,AZE,DNK,1,1,1,1.0,1.0,G,R
2006,AZE,ISR,1,1,5,5.0,5.0,G,G
2006,BDI,BDI,1,1,12,12.0,12.0,G,G
2006,BDI,COG,1,1,6,6.0,6.0,G,R
2006,BDI,GTM,1,1,1,1.0,1.0,G,G
2006,BDI,RWA,1,1,1,1.0,1.0,G,G
2006,BDI,TZA,1,1,1,1.0,1.0,G,R
2006,BEL,AGO,2,2,2,1.0,1.0,G,G
2006,BEL,AUT,1,1,1,1.0,1.0,G,G
2006,BEL,BDI,1,1,5,5.0,5.0,G,G
2006,BEL,BEL,2,2,10,5.0,5.0,G,G
2006,BEL,CAF,1,1,1,1.0,1.0,G,G
2006,BEL,COD,1,1,1,1.0,1.0,G,G
2006,BEL,COG,2,2,21,10.5,10.5,G,R
2006,BEL,DNK,1,1,1,1.0,1.0,G,R
2006,BEL,FIN,1,1,1,1.0,1.0,G,G
2006,BEL,MLI,1,1,1,1.0,1.0,G,G
2006,BEL,RWA,1,1,2,2.0,2.0,G,G
2006,BEL,SDN,1,1,1,1.0,1.0,G,G
2006,BEL,TZA,1,1,1,1.0,1.0,G,R
2006,BEL,UGA,1,1,1,1.0,1.0,G,G
2006,BEL,ZAF,2,2,2,1.0,1.0,G,G
2006,BEN,FRA,1,1,1,1.0,1.0,G,P
2006,BGD,BDI,1,1,1,1.0,1.0,G,G
2006,BGD,BGD,1,1,4,4.0,4.0,G,G
2006,BGD,LBN,1,1,1,1.0,1.0,G,G
2006,BGD,PER,1,1,1,1.0,1.0,G,R
2006,BGD,SLE,1,1,1,1.0,1.0,G,G
2006,BHR,ARG,1,1,1,1.0,1.0,G,R
2006,BHR,GRC,1,1,1,1.0,1.0,G,R
2006,BHR,ISR,2,2,12,6.0,6.0,G,G
2006,BHS,BHS,1,1,1,1.0,1.0,G,G
2006,BHS,HTI,1,1,18,18.0,18.0,G,G
2006,BIH,BIH,3,3,40,13.333,13.333,G,G
2006,BIH,MNE,1,1,1,1.0,1.0,G,G
2006,BIH,SRB,1,1,3,3.0,3.0,G,G
2006,BRA,ARG,1,1,1,1.0,1.0,G,R
2006,BRA,AUS,2,2,2,1.0,1.0,G,G
2006,BRA,BDI,1,1,1,1.0,1.0,G,G
2006,BRA,BRA,15,15,73,4.867,4.867,G,G
2006,BRA,CHL,1,1,2,2.0,2.0,G,G
2006,BRA,COG,2,2,3,1.5,1.5,G,R
2006,BRA,CPV,1,1,1,1.0,1.0,G,G
2006,BRA,GHA,1,1,2,2.0,2.0,G,R
2006,BRA,GIN,1,1,4,4.0,4.0,G,G
2006,BRA,GUY,1,1,1,1.0,1.0,G,G
2006,BRA,HTI,1,1,14,14.0,14.0,G,G
2006,BRA,IDN,2,2,2,1.0,1.0,G,G
2006,BRA,IND,1,1,1,1.0,1.0,G,G
2006,BRA,ISR,4,4,11,2.75,2.75,G,G
2006,BRA,LBN,3,3,13,4.333,4.333,G,G
2006,BRA,LBR,1,1,1,1.0,1.0,G,G
2006,BRA,MYS,1,1,1,1.0,1.0,G,G
2006,BRA,NZL,1,1,1,1.0,1.0,G,G
2006,BRA,PER,1,1,1,1.0,1.0,G,R
2006,BRA,PRT,3,3,3,1.0,1.0,G,G
2006,BRA,PSE,1,1,1,1.0,1.0,G,G
2006,BRA,RWA,1,1,1,1.0,1.0,G,G
2006,BRA,SLE,1,1,3,3.0,3.0,G,G
2006,BRA,TLS,4,4,45,11.25,11.25,G,G
2006,BRA,TZA,1,1,1,1.0,1.0,G,R
2006,BWA,BDI,1,1,1,1.0,1.0,G,G
2006,BWA,BWA,1,1,1,1.0,1.0,G,G
2006,BWA,COG,1,1,4,4.0,4.0,G,R
2006,BWA,TZA,1,1,4,4.0,4.0,G,R
2006,CAF,CAF,1,1,12,12.0,12.0,G,G
2006,CAF,COG,1,1,4,4.0,4.0,G,R
2006,CAF,RWA,1,1,1,1.0,1.0,G,G
2006,CAF,TZA,1,1,1,1.0,1.0,G,R
